# Config: example.ini
# Date: Mon Jul  6 16:51:14 2015
# Center: 1544571000.0
# Span: 150000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
660.000	1544576775.0	1544579100.0	-2325.0
665.000	1544576700.0	1544578575.0	-1875.0
670.000	1544576700.0	1544578350.0	-1650.0
675.000	1544576775.0	1544578800.0	-2025.0
680.000	1544576775.0	1544578800.0	-2025.0
685.000	1544576775.0	1544578350.0	-1575.0
690.000	1544577450.0	1544578125.0	-675.0
695.000	1544577825.0	1544578050.0	-225.0
700.000	1544577825.0	1544578350.0	-525.0
705.000	1544577600.0	1544577825.0	-225.0
710.000	1544577450.0	1544577825.0	-375.0
715.000	1544577825.0	1544578125.0	-300.0
720.000	1544577825.0	1544577825.0	0.0
725.000	1544578050.0	1544577825.0	225.0
730.000	1544577825.0	1544578050.0	-225.0
735.000	1544577825.0	1544577825.0	0.0
740.000	1544577825.0	1544577825.0	0.0
745.000	1544577450.0	1544577825.0	-375.0
750.000	1544576700.0	1544577825.0	-1125.0
755.000	1544577300.0	1544577825.0	-525.0
760.000	1544576625.0	1544577450.0	-825.0
765.000	1544577000.0	1544577825.0	-825.0
770.000	1544576775.0	1544577825.0	-1050.0
775.000	1544576775.0	1544577825.0	-1050.0
780.000	1544576775.0	1544577825.0	-1050.0
785.000	1544577000.0	1544577825.0	-825.0
790.000	1544576700.0	1544577300.0	-600.0
795.000	1544577000.0	1544577675.0	-675.0
800.000	1544576700.0	1544577825.0	-1125.0
805.000	1544576700.0	1544577450.0	-750.0
810.000	1544576700.0	1544577225.0	-525.0
815.000	1544576325.0	1544577450.0	-1125.0
820.000	1544576550.0	1544577225.0	-675.0
825.000	1544576325.0	1544577450.0	-1125.0
830.000	1544576325.0	1544577450.0	-1125.0
835.000	1544576325.0	1544577000.0	-675.0
840.000	1544576325.0	1544577300.0	-975.0
845.000	1544575800.0	1544577225.0	-1425.0
850.000	1544575650.0	1544577000.0	-1350.0
855.000	1544575500.0	1544577000.0	-1500.0
860.000	1544575500.0	1544577000.0	-1500.0
865.000	1544574825.0	1544577225.0	-2400.0
870.000	1544574525.0	1544576775.0	-2250.0
875.000	1544574075.0	1544577225.0	-3150.0
880.000	1544573550.0	1544577075.0	-3525.0
885.000	1544573775.0	1544577225.0	-3450.0
890.000	1544573550.0	1544577000.0	-3450.0
895.000	1544574075.0	1544576775.0	-2700.0
900.000	1544574075.0	1544577225.0	-3150.0
905.000	1544574600.0	1544577300.0	-2700.0
910.000	1544575050.0	1544577300.0	-2250.0
915.000	1544575350.0	1544577450.0	-2100.0
920.000	1544576175.0	1544577000.0	-825.0
925.000	1544576025.0	1544577225.0	-1200.0
930.000	1544576700.0	1544577300.0	-600.0
935.000	1544576700.0	1544577300.0	-600.0
940.000	1544577075.0	1544577000.0	75.0
945.000	1544577000.0	1544577450.0	-450.0
950.000	1544577225.0	1544577825.0	-600.0
955.000	1544577225.0	1544577450.0	-225.0
960.000	1544577300.0	1544577825.0	-525.0
965.000	1544577300.0	1544577450.0	-150.0
970.000	1544577300.0	1544577450.0	-150.0
975.000	1544577300.0	1544577450.0	-150.0
980.000	1544577225.0	1544577300.0	-75.0
985.000	1544577300.0	1544577450.0	-150.0
990.000	1544577300.0	1544577825.0	-525.0
995.000	1544577450.0	1544577825.0	-375.0
1000.000	1544577450.0	1544577825.0	-375.0
1005.000	1544577825.0	1544577825.0	0.0
1010.000	1544577450.0	1544577825.0	-375.0
1015.000	1544577600.0	1544577825.0	-225.0
1020.000	1544577825.0	1544577825.0	0.0
1025.000	1544577600.0	1544577825.0	-225.0
1030.000	1544577825.0	1544577825.0	0.0
1035.000	1544577450.0	1544577825.0	-375.0
1040.000	1544577225.0	1544577825.0	-600.0
1045.000	1544577750.0	1544577825.0	-75.0
1050.000	1544577300.0	1544577825.0	-525.0
1055.000	1544577450.0	1544578350.0	-900.0
1060.000	1544577225.0	1544578350.0	-1125.0
1065.000	1544577300.0	1544578275.0	-975.0
1070.000	1544577000.0	1544578350.0	-1350.0
1075.000	1544577300.0	1544578575.0	-1275.0
1080.000	1544577300.0	1544578500.0	-1200.0
1085.000	1544577000.0	1544578800.0	-1800.0
1090.000	1544577450.0	1544578500.0	-1050.0
1095.000	1544577450.0	1544578575.0	-1125.0
1100.000	1544577450.0	1544578725.0	-1275.0
1105.000	1544577825.0	1544578500.0	-675.0
1110.000	1544577825.0	1544578800.0	-975.0
1115.000	1544577825.0	1544578800.0	-975.0
1120.000	1544577825.0	1544578800.0	-975.0
1125.000	1544577825.0	1544579475.0	-1650.0
1130.000	1544578350.0	1544579025.0	-675.0
1135.000	1544578350.0	1544579250.0	-900.0
1140.000	1544578500.0	1544579025.0	-525.0
1145.000	1544578125.0	1544579100.0	-975.0
1150.000	1544578725.0	1544579475.0	-750.0
1155.000	1544578650.0	1544579475.0	-825.0
1160.000	1544578725.0	1544579475.0	-750.0
1165.000	1544578500.0	1544579775.0	-1275.0
1170.000	1544578500.0	1544579700.0	-1200.0
1175.000	1544578800.0	1544580075.0	-1275.0
1180.000	1544578800.0	1544580075.0	-1275.0
1185.000	1544578575.0	1544580075.0	-1500.0
1190.000	1544578950.0	1544580150.0	-1200.0
1195.000	1544579175.0	1544579700.0	-525.0
1200.000	1544579700.0	1544580075.0	-375.0
1205.000	1544579475.0	1544580150.0	-675.0
1210.000	1544579775.0	1544580150.0	-375.0
1215.000	1544580000.0	1544580300.0	-300.0
1220.000	1544580150.0	1544580150.0	0.0
1225.000	1544580450.0	1544580150.0	300.0
1230.000	1544580750.0	1544580675.0	75.0
1235.000	1544580300.0	1544580750.0	-450.0
1240.000	1544580300.0	1544580675.0	-375.0
1245.000	1544580150.0	1544580750.0	-600.0
1250.000	1544580150.0	1544580750.0	-600.0
1255.000	1544579775.0	1544580900.0	-1125.0
1260.000	1544579775.0	1544580975.0	-1200.0
1265.000	1544579250.0	1544580750.0	-1500.0
1270.000	1544579175.0	1544581275.0	-2100.0
1275.000	1544579100.0	1544581275.0	-2175.0
1280.000	1544578725.0	1544580975.0	-2250.0
1285.000	1544578800.0	1544581500.0	-2700.0
1290.000	1544578800.0	1544581275.0	-2475.0
1295.000	1544579775.0	1544581650.0	-1875.0
1300.000	1544579775.0	1544581725.0	-1950.0
1305.000	1544579925.0	1544581725.0	-1800.0
1310.000	1544580300.0	1544581575.0	-1275.0
1315.000	1544580675.0	1544582025.0	-1350.0
