# Config: example.ini
# Date: Mon Jun 22 09:44:52 2015
# Center: 508467000.0
# Span: 100000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
715.000	508452050.0	508473150.0	-21100.0
720.000	508451450.0	508473100.0	-21650.0
725.000	508451000.0	508473100.0	-22100.0
730.000	508450850.0	508473050.0	-22200.0
735.000	508450850.0	508473100.0	-22250.0
740.000	508450850.0	508473100.0	-22250.0
745.000	508451000.0	508473050.0	-22050.0
750.000	508451150.0	508473050.0	-21900.0
755.000	508451300.0	508473050.0	-21750.0
760.000	508451450.0	508473000.0	-21550.0
765.000	508451650.0	508473050.0	-21400.0
770.000	508451700.0	508473000.0	-21300.0
775.000	508451800.0	508473100.0	-21300.0
780.000	508451950.0	508473000.0	-21050.0
785.000	508451850.0	508473000.0	-21150.0
790.000	508451950.0	508473000.0	-21050.0
795.000	508451850.0	508473000.0	-21150.0
800.000	508451750.0	508472900.0	-21150.0
805.000	508451700.0	508472900.0	-21200.0
810.000	508451550.0	508473000.0	-21450.0
815.000	508451450.0	508472900.0	-21450.0
820.000	508451200.0	508472900.0	-21700.0
825.000	508451000.0	508473000.0	-22000.0
830.000	508450950.0	508472900.0	-21950.0
835.000	508450750.0	508472850.0	-22100.0
840.000	508450750.0	508472900.0	-22150.0
845.000	508450850.0	508472900.0	-22050.0
850.000	508451150.0	508472900.0	-21750.0
855.000	508451550.0	508472850.0	-21300.0
860.000	508452400.0	508472900.0	-20500.0
865.000	508453450.0	508472900.0	-19450.0
870.000	508454950.0	508472850.0	-17900.0
875.000	508456850.0	508472800.0	-15950.0
880.000	508458900.0	508472900.0	-14000.0
885.000	508461250.0	508472800.0	-11550.0
890.000	508463550.0	508472800.0	-9250.0
895.000	508465800.0	508472800.0	-7000.0
900.000	508467600.0	508472800.0	-5200.0
905.000	508469050.0	508472800.0	-3750.0
910.000	508470150.0	508472900.0	-2750.0
915.000	508470950.0	508472800.0	-1850.0
920.000	508471450.0	508472750.0	-1300.0
925.000	508471900.0	508472800.0	-900.0
930.000	508472050.0	508472700.0	-650.0
935.000	508472100.0	508472700.0	-600.0
940.000	508472100.0	508472650.0	-550.0
945.000	508471950.0	508472650.0	-700.0
950.000	508471650.0	508472700.0	-1050.0
955.000	508471300.0	508472650.0	-1350.0
960.000	508470700.0	508472650.0	-1950.0
965.000	508469800.0	508472800.0	-3000.0
970.000	508468600.0	508472650.0	-4050.0
975.000	508466850.0	508472650.0	-5800.0
980.000	508465000.0	508472650.0	-7650.0
985.000	508462750.0	508472650.0	-9900.0
990.000	508460350.0	508472650.0	-12300.0
995.000	508457900.0	508472650.0	-14750.0
1000.000	508455850.0	508472650.0	-16800.0
1005.000	508454050.0	508472650.0	-18600.0
1010.000	508452550.0	508472650.0	-20100.0
1015.000	508451450.0	508472650.0	-21200.0
1020.000	508450850.0	508472650.0	-21800.0
1025.000	508450450.0	508472600.0	-22150.0
1030.000	508450150.0	508472650.0	-22500.0
1035.000	508450000.0	508472650.0	-22650.0
1040.000	508450150.0	508472550.0	-22400.0
1045.000	508450150.0	508472650.0	-22500.0
1050.000	508450450.0	508472550.0	-22100.0
1055.000	508450600.0	508472550.0	-21950.0
1060.000	508450750.0	508472600.0	-21850.0
1065.000	508450850.0	508472550.0	-21700.0
