# Config: example.ini
# Date: Mon Jul 13 16:23:53 2015
# Center: 1465078880.0
# Span: 100000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
650.000	1465078180.0	1465080580.0	-2400.0
655.000	1465078180.0	1465080430.0	-2250.0
660.000	1465077580.0	1465080430.0	-2850.0
665.000	1465077430.0	1465080430.0	-3000.0
670.000	1465076930.0	1465080380.0	-3450.0
675.000	1465076430.0	1465080430.0	-4000.0
680.000	1465075830.0	1465080430.0	-4600.0
685.000	1465075480.0	1465080580.0	-5100.0
690.000	1465075180.0	1465080380.0	-5200.0
695.000	1465074980.0	1465080580.0	-5600.0
700.000	1465074980.0	1465080380.0	-5400.0
705.000	1465074630.0	1465080380.0	-5750.0
710.000	1465074430.0	1465080430.0	-6000.0
715.000	1465073680.0	1465080430.0	-6750.0
720.000	1465073180.0	1465080580.0	-7400.0
725.000	1465073180.0	1465080430.0	-7250.0
730.000	1465072480.0	1465080580.0	-8100.0
735.000	1465071980.0	1465080430.0	-8450.0
740.000	1465071380.0	1465080380.0	-9000.0
745.000	1465071380.0	1465080230.0	-8850.0
750.000	1465070530.0	1465080430.0	-9900.0
755.000	1465070530.0	1465080380.0	-9850.0
760.000	1465070530.0	1465080380.0	-9850.0
765.000	1465070530.0	1465080430.0	-9900.0
770.000	1465070530.0	1465080580.0	-10050.0
775.000	1465070680.0	1465079930.0	-9250.0
780.000	1465071380.0	1465080180.0	-8800.0
785.000	1465072030.0	1465080430.0	-8400.0
790.000	1465072480.0	1465080380.0	-7900.0
795.000	1465073180.0	1465080180.0	-7000.0
800.000	1465073680.0	1465079880.0	-6200.0
805.000	1465074630.0	1465080380.0	-5750.0
810.000	1465074980.0	1465080030.0	-5050.0
815.000	1465075330.0	1465080080.0	-4750.0
820.000	1465075730.0	1465080180.0	-4450.0
825.000	1465076180.0	1465079930.0	-3750.0
830.000	1465075930.0	1465079930.0	-4000.0
835.000	1465075830.0	1465080430.0	-4600.0
840.000	1465074980.0	1465080180.0	-5200.0
845.000	1465074980.0	1465080180.0	-5200.0
850.000	1465074980.0	1465079930.0	-4950.0
855.000	1465074430.0	1465079930.0	-5500.0
860.000	1465073680.0	1465080030.0	-6350.0
865.000	1465073180.0	1465079880.0	-6700.0
870.000	1465073180.0	1465079930.0	-6750.0
875.000	1465073180.0	1465079930.0	-6750.0
880.000	1465073680.0	1465079930.0	-6250.0
885.000	1465074030.0	1465079930.0	-5900.0
890.000	1465074980.0	1465079930.0	-4950.0
895.000	1465075330.0	1465079930.0	-4600.0
900.000	1465076430.0	1465079930.0	-3500.0
905.000	1465076930.0	1465079880.0	-2950.0
910.000	1465077430.0	1465079880.0	-2450.0
915.000	1465078180.0	1465079930.0	-1750.0
920.000	1465078280.0	1465079930.0	-1650.0
925.000	1465078780.0	1465079880.0	-1100.0
930.000	1465078980.0	1465079930.0	-950.0
935.000	1465078980.0	1465079930.0	-950.0
940.000	1465079280.0	1465079930.0	-650.0
945.000	1465078980.0	1465079930.0	-950.0
950.000	1465078980.0	1465079930.0	-950.0
955.000	1465078980.0	1465079930.0	-950.0
960.000	1465078730.0	1465079880.0	-1150.0
965.000	1465078630.0	1465079930.0	-1300.0
970.000	1465078180.0	1465079880.0	-1700.0
975.000	1465077430.0	1465079930.0	-2500.0
980.000	1465076930.0	1465079930.0	-3000.0
985.000	1465076430.0	1465079930.0	-3500.0
990.000	1465075830.0	1465079880.0	-4050.0
995.000	1465075180.0	1465079880.0	-4700.0
1000.000	1465074980.0	1465079930.0	-4950.0
1005.000	1465074630.0	1465079880.0	-5250.0
1010.000	1465074630.0	1465079930.0	-5300.0
1015.000	1465074030.0	1465079930.0	-5900.0
1020.000	1465074430.0	1465079880.0	-5450.0
1025.000	1465074430.0	1465079930.0	-5500.0
1030.000	1465074630.0	1465079880.0	-5250.0
1035.000	1465074980.0	1465079930.0	-4950.0
1040.000	1465075830.0	1465079930.0	-4100.0
1045.000	1465076430.0	1465079930.0	-3500.0
1050.000	1465076930.0	1465079930.0	-3000.0
1055.000	1465077430.0	1465079930.0	-2500.0
1060.000	1465078180.0	1465079880.0	-1700.0
1065.000	1465078630.0	1465079930.0	-1300.0
1070.000	1465078980.0	1465079730.0	-750.0
1075.000	1465079280.0	1465079930.0	-650.0
1080.000	1465079280.0	1465079880.0	-600.0
1085.000	1465079280.0	1465079730.0	-450.0
1090.000	1465079280.0	1465079930.0	-650.0
1095.000	1465078730.0	1465079880.0	-1150.0
1100.000	1465078180.0	1465079930.0	-1750.0
1105.000	1465077780.0	1465079880.0	-2100.0
1110.000	1465077130.0	1465079880.0	-2750.0
1115.000	1465076430.0	1465079880.0	-3450.0
1120.000	1465075830.0	1465079930.0	-4100.0
1125.000	1465074980.0	1465079930.0	-4950.0
1130.000	1465074430.0	1465079730.0	-5300.0
1135.000	1465074030.0	1465079930.0	-5900.0
1140.000	1465073180.0	1465079880.0	-6700.0
1145.000	1465073180.0	1465079880.0	-6700.0
1150.000	1465073180.0	1465079880.0	-6700.0
1155.000	1465073180.0	1465079880.0	-6700.0
1160.000	1465073180.0	1465079930.0	-6750.0
1165.000	1465074030.0	1465079930.0	-5900.0
1170.000	1465074630.0	1465079930.0	-5300.0
1175.000	1465075180.0	1465079930.0	-4750.0
1180.000	1465075730.0	1465079880.0	-4150.0
1185.000	1465076430.0	1465079880.0	-3450.0
1190.000	1465076730.0	1465079930.0	-3200.0
1195.000	1465077430.0	1465079930.0	-2500.0
1200.000	1465078180.0	1465079880.0	-1700.0
1205.000	1465078630.0	1465079930.0	-1300.0
1210.000	1465078980.0	1465079930.0	-950.0
1215.000	1465078980.0	1465079880.0	-900.0
1220.000	1465079280.0	1465079880.0	-600.0
1225.000	1465079280.0	1465079880.0	-600.0
1230.000	1465078980.0	1465079880.0	-900.0
1235.000	1465078980.0	1465079930.0	-950.0
1240.000	1465078980.0	1465079880.0	-900.0
1245.000	1465078730.0	1465079730.0	-1000.0
1250.000	1465078630.0	1465079880.0	-1250.0
1255.000	1465078280.0	1465079930.0	-1650.0
1260.000	1465077930.0	1465079930.0	-2000.0
1265.000	1465077430.0	1465079880.0	-2450.0
1270.000	1465077030.0	1465079930.0	-2900.0
1275.000	1465076430.0	1465079930.0	-3500.0
1280.000	1465076080.0	1465079880.0	-3800.0
1285.000	1465075730.0	1465079930.0	-4200.0
1290.000	1465075480.0	1465079880.0	-4400.0
1295.000	1465075180.0	1465079880.0	-4700.0
1300.000	1465075180.0	1465079880.0	-4700.0
1305.000	1465075830.0	1465079880.0	-4050.0
1310.000	1465076080.0	1465079930.0	-3850.0
1315.000	1465076430.0	1465079930.0	-3500.0
1320.000	1465076730.0	1465079930.0	-3200.0
1325.000	1465077030.0	1465079930.0	-2900.0
1330.000	1465076930.0	1465079880.0	-2950.0
1335.000	1465076930.0	1465079930.0	-3000.0
1340.000	1465076730.0	1465079880.0	-3150.0
1345.000	1465076430.0	1465079880.0	-3450.0
1350.000	1465075830.0	1465079880.0	-4050.0
1355.000	1465074980.0	1465079930.0	-4950.0
1360.000	1465074630.0	1465079930.0	-5300.0
1365.000	1465073680.0	1465079880.0	-6200.0
1370.000	1465073180.0	1465079930.0	-6750.0
1375.000	1465071980.0	1465079930.0	-7950.0
1380.000	1465071430.0	1465079930.0	-8500.0
1385.000	1465071380.0	1465079930.0	-8550.0
1390.000	1465070530.0	1465079930.0	-9400.0
1395.000	1465070530.0	1465079930.0	-9400.0
1400.000	1465070530.0	1465079880.0	-9350.0
1405.000	1465070480.0	1465079880.0	-9400.0
1410.000	1465070980.0	1465079880.0	-8900.0
1415.000	1465071380.0	1465079930.0	-8550.0
1420.000	1465071930.0	1465079880.0	-7950.0
1425.000	1465072580.0	1465079880.0	-7300.0
1430.000	1465073180.0	1465079880.0	-6700.0
1435.000	1465073680.0	1465079930.0	-6250.0
1440.000	1465074630.0	1465079930.0	-5300.0
1445.000	1465074980.0	1465079880.0	-4900.0
1450.000	1465075180.0	1465079880.0	-4700.0
1455.000	1465075780.0	1465080180.0	-4400.0
1460.000	1465076430.0	1465079930.0	-3500.0
1465.000	1465076430.0	1465080080.0	-3650.0
1470.000	1465076430.0	1465079880.0	-3450.0
1475.000	1465076430.0	1465079880.0	-3450.0
1480.000	1465076730.0	1465079930.0	-3200.0
1485.000	1465076930.0	1465080180.0	-3250.0
1490.000	1465077130.0	1465079930.0	-2800.0
1495.000	1465077430.0	1465079930.0	-2500.0
1500.000	1465077930.0	1465079930.0	-2000.0
