# Config: example.ini
# Date: Wed Jul  1 18:00:24 2015
# Center: 1457890000.0
# Span: 200000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
660.000	1457900300.0	1457899200.0	1100.0
665.000	1457900500.0	1457899200.0	1300.0
670.000	1457900100.0	1457899400.0	700.0
675.000	1457900300.0	1457898900.0	1400.0
680.000	1457900100.0	1457898900.0	1200.0
685.000	1457900100.0	1457898900.0	1200.0
690.000	1457900100.0	1457898800.0	1300.0
695.000	1457900100.0	1457898900.0	1200.0
700.000	1457900100.0	1457898900.0	1200.0
705.000	1457900100.0	1457898800.0	1300.0
710.000	1457900100.0	1457898900.0	1200.0
715.000	1457900100.0	1457898800.0	1300.0
720.000	1457900100.0	1457898800.0	1300.0
725.000	1457900100.0	1457898800.0	1300.0
730.000	1457899800.0	1457898800.0	1000.0
735.000	1457900000.0	1457898800.0	1200.0
740.000	1457900100.0	1457898800.0	1300.0
745.000	1457899800.0	1457898800.0	1000.0
750.000	1457900100.0	1457898800.0	1300.0
755.000	1457899800.0	1457898800.0	1000.0
760.000	1457900100.0	1457898800.0	1300.0
765.000	1457899800.0	1457898800.0	1000.0
770.000	1457900100.0	1457898800.0	1300.0
775.000	1457900100.0	1457898700.0	1400.0
780.000	1457899800.0	1457898800.0	1000.0
785.000	1457900100.0	1457898800.0	1300.0
790.000	1457900100.0	1457898900.0	1200.0
795.000	1457899700.0	1457898800.0	900.0
800.000	1457899700.0	1457898800.0	900.0
805.000	1457899800.0	1457898800.0	1000.0
810.000	1457899800.0	1457898800.0	1000.0
815.000	1457900100.0	1457898800.0	1300.0
820.000	1457900100.0	1457898700.0	1400.0
825.000	1457899800.0	1457898800.0	1000.0
830.000	1457899800.0	1457898800.0	1000.0
835.000	1457899700.0	1457898800.0	900.0
840.000	1457899800.0	1457898800.0	1000.0
845.000	1457899800.0	1457898800.0	1000.0
850.000	1457899800.0	1457898800.0	1000.0
855.000	1457899600.0	1457898800.0	800.0
860.000	1457899600.0	1457898800.0	800.0
865.000	1457900100.0	1457898900.0	1200.0
870.000	1457899800.0	1457898800.0	1000.0
875.000	1457900000.0	1457898900.0	1100.0
880.000	1457900000.0	1457898800.0	1200.0
885.000	1457900100.0	1457898800.0	1300.0
890.000	1457899800.0	1457898800.0	1000.0
895.000	1457900100.0	1457898900.0	1200.0
900.000	1457899800.0	1457898900.0	900.0
905.000	1457899800.0	1457898800.0	1000.0
910.000	1457900100.0	1457898900.0	1200.0
915.000	1457900100.0	1457898800.0	1300.0
920.000	1457900100.0	1457898900.0	1200.0
925.000	1457900100.0	1457898800.0	1300.0
930.000	1457900100.0	1457898900.0	1200.0
935.000	1457900100.0	1457898800.0	1300.0
940.000	1457900100.0	1457898800.0	1300.0
945.000	1457900100.0	1457898900.0	1200.0
950.000	1457900100.0	1457898900.0	1200.0
955.000	1457900100.0	1457898900.0	1200.0
960.000	1457900100.0	1457898800.0	1300.0
965.000	1457900100.0	1457898900.0	1200.0
970.000	1457900100.0	1457898900.0	1200.0
975.000	1457900100.0	1457898800.0	1300.0
980.000	1457900100.0	1457898900.0	1200.0
985.000	1457900100.0	1457898900.0	1200.0
990.000	1457900200.0	1457899200.0	1000.0
995.000	1457900100.0	1457898900.0	1200.0
1000.000	1457900300.0	1457898800.0	1500.0
1005.000	1457900100.0	1457899200.0	900.0
1010.000	1457900100.0	1457899200.0	900.0
1015.000	1457900100.0	1457899200.0	900.0
1020.000	1457900500.0	1457898900.0	1600.0
1025.000	1457900200.0	1457899400.0	800.0
1030.000	1457900200.0	1457899200.0	1000.0
1035.000	1457900300.0	1457899200.0	1100.0
1040.000	1457900100.0	1457899200.0	900.0
1045.000	1457900100.0	1457899400.0	700.0
1050.000	1457900500.0	1457899400.0	1100.0
1055.000	1457900300.0	1457899200.0	1100.0
1060.000	1457900100.0	1457899400.0	700.0
1065.000	1457900300.0	1457899400.0	900.0
1070.000	1457900300.0	1457899200.0	1100.0
1075.000	1457900100.0	1457899400.0	700.0
1080.000	1457900100.0	1457899400.0	700.0
1085.000	1457900100.0	1457899600.0	500.0
1090.000	1457900100.0	1457899400.0	700.0
1095.000	1457900800.0	1457899400.0	1400.0
1100.000	1457900800.0	1457899400.0	1400.0
1105.000	1457900800.0	1457899400.0	1400.0
1110.000	1457900300.0	1457899400.0	900.0
1115.000	1457900800.0	1457899600.0	1200.0
1120.000	1457900800.0	1457899500.0	1300.0
1125.000	1457900800.0	1457899600.0	1200.0
1130.000	1457900800.0	1457899800.0	1000.0
1135.000	1457900800.0	1457899600.0	1200.0
1140.000	1457900800.0	1457899800.0	1000.0
1145.000	1457900800.0	1457899700.0	1100.0
1150.000	1457900800.0	1457899800.0	1000.0
1155.000	1457900800.0	1457900100.0	700.0
1160.000	1457900800.0	1457899800.0	1000.0
1165.000	1457900800.0	1457900100.0	700.0
1170.000	1457900800.0	1457899800.0	1000.0
1175.000	1457900800.0	1457899800.0	1000.0
1180.000	1457900800.0	1457900100.0	700.0
1185.000	1457901100.0	1457900100.0	1000.0
1190.000	1457901200.0	1457900000.0	1200.0
1195.000	1457900800.0	1457900100.0	700.0
1200.000	1457901100.0	1457900100.0	1000.0
1205.000	1457901100.0	1457900100.0	1000.0
1210.000	1457901100.0	1457900100.0	1000.0
1215.000	1457901200.0	1457900300.0	900.0
1220.000	1457901100.0	1457900100.0	1000.0
1225.000	1457901100.0	1457900100.0	1000.0
1230.000	1457901700.0	1457900100.0	1600.0
1235.000	1457901100.0	1457900200.0	900.0
1240.000	1457901700.0	1457900100.0	1600.0
1245.000	1457901700.0	1457900200.0	1500.0
1250.000	1457901700.0	1457900300.0	1400.0
1255.000	1457901700.0	1457900500.0	1200.0
1260.000	1457901700.0	1457900300.0	1400.0
1265.000	1457901700.0	1457900300.0	1400.0
1270.000	1457901700.0	1457900300.0	1400.0
1275.000	1457901700.0	1457900300.0	1400.0
1280.000	1457901700.0	1457900800.0	900.0
1285.000	1457901700.0	1457900500.0	1200.0
1290.000	1457901700.0	1457900800.0	900.0
1295.000	1457901700.0	1457900800.0	900.0
1300.000	1457901700.0	1457900800.0	900.0
1305.000	1457901700.0	1457900800.0	900.0
1310.000	1457901700.0	1457900800.0	900.0
1315.000	1457901700.0	1457900800.0	900.0
1320.000	1457901700.0	1457900800.0	900.0
1325.000	1457901700.0	1457901100.0	600.0
1330.000	1457902000.0	1457900800.0	1200.0
1335.000	1457901700.0	1457900800.0	900.0
1340.000	1457901700.0	1457900800.0	900.0
1345.000	1457901700.0	1457900800.0	900.0
1350.000	1457901700.0	1457900800.0	900.0
1355.000	1457901700.0	1457900800.0	900.0
1360.000	1457902000.0	1457900800.0	1200.0
1365.000	1457902000.0	1457900800.0	1200.0
1370.000	1457901700.0	1457901100.0	600.0
1375.000	1457902000.0	1457901100.0	900.0
1380.000	1457901700.0	1457900800.0	900.0
1385.000	1457902000.0	1457900800.0	1200.0
1390.000	1457902000.0	1457901100.0	900.0
1395.000	1457902300.0	1457901100.0	1200.0
1400.000	1457902300.0	1457901100.0	1200.0
1405.000	1457902300.0	1457901500.0	800.0
1410.000	1457902300.0	1457901700.0	600.0
1415.000	1457902300.0	1457901700.0	600.0
1420.000	1457902300.0	1457901700.0	600.0
1425.000	1457902300.0	1457901700.0	600.0
1430.000	1457902600.0	1457901700.0	900.0
1435.000	1457902600.0	1457901400.0	1200.0
1440.000	1457902600.0	1457901700.0	900.0
1445.000	1457902600.0	1457901700.0	900.0
1450.000	1457902600.0	1457901700.0	900.0
1455.000	1457902700.0	1457901700.0	1000.0
1460.000	1457902600.0	1457901700.0	900.0
1465.000	1457902600.0	1457901700.0	900.0
1470.000	1457902600.0	1457901700.0	900.0
1475.000	1457902600.0	1457901700.0	900.0
1480.000	1457902600.0	1457902000.0	600.0
1485.000	1457903000.0	1457901700.0	1300.0
1490.000	1457902900.0	1457901700.0	1200.0
1495.000	1457902900.0	1457902000.0	900.0
1500.000	1457902900.0	1457902000.0	900.0
1505.000	1457902900.0	1457902000.0	900.0
1510.000	1457902900.0	1457902000.0	900.0
1515.000	1457902900.0	1457902000.0	900.0
1520.000	1457902900.0	1457902000.0	900.0
1525.000	1457902900.0	1457902000.0	900.0
1530.000	1457903000.0	1457902300.0	700.0
1535.000	1457902900.0	1457902300.0	600.0
1540.000	1457902900.0	1457902300.0	600.0
1545.000	1457902900.0	1457902300.0	600.0
1550.000	1457902600.0	1457902000.0	600.0
1555.000	1457902600.0	1457902300.0	300.0
1560.000	1457902600.0	1457902300.0	300.0
1565.000	1457902300.0	1457902600.0	-300.0
1570.000	1457902000.0	1457902600.0	-600.0
1575.000	1457901700.0	1457902600.0	-900.0
1580.000	1457901700.0	1457902600.0	-900.0
1585.000	1457901700.0	1457902600.0	-900.0
1590.000	1457901700.0	1457902600.0	-900.0
1595.000	1457901100.0	1457902600.0	-1500.0
1600.000	1457901100.0	1457902600.0	-1500.0
1605.000	1457901100.0	1457902600.0	-1500.0
1610.000	1457901100.0	1457902700.0	-1600.0
1615.000	1457901100.0	1457902600.0	-1500.0
1620.000	1457901100.0	1457902900.0	-1800.0
1625.000	1457901700.0	1457902600.0	-900.0
1630.000	1457901700.0	1457902900.0	-1200.0
1635.000	1457902000.0	1457902900.0	-900.0
1640.000	1457902400.0	1457903000.0	-600.0
