# Date: 23/07/2015-09:45:05
# Center: 501035242.5
# Span: 100000.0
# Points: 2001
-0.8862993717193604	-0.2543732523918152
-0.8862565755844116	-0.2538040578365326
-0.8863171935081482	-0.25342121720314026
-0.8862642645835876	-0.2528780400753021
-0.8862347602844238	-0.2523173987865448
-0.8860852718353271	-0.25212928652763367
-0.8862099647521973	-0.25135207176208496
-0.8861562013626099	-0.25088369846343994
-0.8861579895019531	-0.2504737079143524
-0.8861380815505981	-0.2500454783439636
-0.8860780596733093	-0.24945542216300964
-0.8861905932426453	-0.24905462563037872
-0.8861720561981201	-0.24850435554981232
-0.8861555457115173	-0.24804118275642395
-0.8860913515090942	-0.24745020270347595
-0.8860613703727722	-0.247091144323349
-0.8860945105552673	-0.24653184413909912
-0.8859874606132507	-0.24598543345928192
-0.8859831094741821	-0.2455834597349167
-0.8860406279563904	-0.2450387328863144
-0.8859724402427673	-0.24453173577785492
-0.886022686958313	-0.2441612184047699
-0.8859288692474365	-0.24356664717197418
-0.8858869671821594	-0.24305707216262817
-0.8860499858856201	-0.24266405403614044
-0.8859661817550659	-0.24201370775699615
-0.8858929872512817	-0.24144583940505981
-0.8859390020370483	-0.24102190136909485
-0.8858358263969421	-0.24048686027526855
-0.8858649134635925	-0.239910289645195
-0.8858022093772888	-0.23955941200256348
-0.8859305381774902	-0.2390560656785965
-0.8858451843261719	-0.23841923475265503
-0.885796308517456	-0.23799176514148712
-0.8857126832008362	-0.23756848275661469
-0.8857418298721313	-0.2369288057088852
-0.8855998516082764	-0.23654083907604218
-0.8856627345085144	-0.23597733676433563
-0.8856760263442993	-0.23540133237838745
-0.885621190071106	-0.23476576805114746
-0.8857324123382568	-0.23439347743988037
-0.8855552673339844	-0.2338082492351532
-0.885490357875824	-0.23334841430187225
-0.8854501843452454	-0.23269057273864746
-0.8854513168334961	-0.23236390948295593
-0.885525107383728	-0.23186731338500977
-0.885407567024231	-0.231312096118927
-0.8854984641075134	-0.23079171776771545
-0.8854650259017944	-0.23040029406547546
-0.8852848410606384	-0.22979004681110382
-0.8853549957275391	-0.22932405769824982
-0.8853491544723511	-0.22871410846710205
-0.8853177428245544	-0.22810989618301392
-0.8852101564407349	-0.22752532362937927
-0.8851748108863831	-0.22703824937343597
-0.8852202892303467	-0.22658956050872803
-0.8850682377815247	-0.22599565982818604
-0.8850106000900269	-0.2255944460630417
-0.8850895166397095	-0.22504405677318573
-0.8849917650222778	-0.22437071800231934
-0.8849453926086426	-0.22387728095054626
-0.8849992156028748	-0.2233826220035553
-0.8848977088928223	-0.22282814979553223
-0.884894847869873	-0.2224377691745758
-0.8848422169685364	-0.2219206541776657
-0.884797215461731	-0.22120150923728943
-0.884638786315918	-0.22075986862182617
-0.8847178220748901	-0.22019246220588684
-0.88472980260849	-0.21956801414489746
-0.8844845294952393	-0.2191179394721985
-0.884637176990509	-0.21855759620666504
-0.8844791650772095	-0.21797306835651398
-0.8844050168991089	-0.21751968562602997
-0.8845254778862	-0.21688230335712433
-0.884508490562439	-0.21647436916828156
-0.8844422101974487	-0.21576549112796783
-0.8843152523040771	-0.21527588367462158
-0.8843489289283752	-0.21468061208724976
-0.8843187689781189	-0.2140858918428421
-0.8841540217399597	-0.21370944380760193
-0.8841304779052734	-0.21302781999111176
-0.8841166496276855	-0.2125251144170761
-0.8840916156768799	-0.21181054413318634
-0.8839952945709229	-0.21143817901611328
-0.8839943408966064	-0.210809588432312
-0.8838756084442139	-0.2102174013853073
-0.8837174773216248	-0.20981243252754211
-0.8837557435035706	-0.20918060839176178
-0.8836252689361572	-0.20854929089546204
-0.8835722208023071	-0.20806586742401123
-0.8834686279296875	-0.20755866169929504
-0.8835925459861755	-0.20693059265613556
-0.8835064768791199	-0.2063966989517212
-0.8832230567932129	-0.20583176612854004
-0.8833519816398621	-0.20536647737026215
-0.8833075165748596	-0.2047392725944519
-0.8832796216011047	-0.20407257974147797
-0.8831643462181091	-0.20342719554901123
-0.883066713809967	-0.20299284160137177
-0.8829634785652161	-0.20243822038173676
-0.8829190731048584	-0.20178744196891785
-0.8827904462814331	-0.20138520002365112
-0.8829401135444641	-0.20085734128952026
-0.8827188611030579	-0.20020538568496704
-0.8825851082801819	-0.19962240755558014
-0.8826479315757751	-0.19898347556591034
-0.8827394843101501	-0.1984882950782776
-0.8824952244758606	-0.1977967768907547
-0.8825635313987732	-0.1972438544034958
-0.8824294805526733	-0.1967369019985199
-0.8823732137680054	-0.19596810638904572
-0.8823013305664062	-0.19568386673927307
-0.8821642994880676	-0.19490407407283783
-0.8821894526481628	-0.1943359673023224
-0.8820977807044983	-0.1936485767364502
-0.8820157647132874	-0.19317850470542908
-0.8820033073425293	-0.19261007010936737
-0.8819429874420166	-0.1920715719461441
-0.8818030953407288	-0.19139961898326874
-0.8817224502563477	-0.19101113080978394
-0.8817545175552368	-0.19027802348136902
-0.8815615177154541	-0.18974930047988892
-0.8815315365791321	-0.1890980452299118
-0.8814034461975098	-0.18848778307437897
-0.881344199180603	-0.1878584772348404
-0.881314218044281	-0.18733851611614227
-0.8813087940216064	-0.1867905557155609
-0.881068766117096	-0.18610166013240814
-0.8809946775436401	-0.1855926215648651
-0.8810636401176453	-0.18493561446666718
-0.8809107542037964	-0.1842360943555832
-0.8808473348617554	-0.18380847573280334
-0.8808262348175049	-0.18316835165023804
-0.8806543350219727	-0.18250013887882233
-0.8804582357406616	-0.1818525195121765
-0.880540132522583	-0.18137657642364502
-0.8804830312728882	-0.18077579140663147
-0.8803818225860596	-0.18002194166183472
-0.8802165389060974	-0.17961835861206055
-0.8801435232162476	-0.17891646921634674
-0.8801560401916504	-0.17827610671520233
-0.8800244331359863	-0.17768853902816772
-0.8799012303352356	-0.1770714819431305
-0.8798178434371948	-0.1763342022895813
-0.8797659277915955	-0.17574280500411987
-0.8796270489692688	-0.17523318529129028
-0.8796642422676086	-0.17452991008758545
-0.8795337080955505	-0.17397832870483398
-0.8794997930526733	-0.17339611053466797
-0.8794031143188477	-0.1728057712316513
-0.8792387247085571	-0.17213188111782074
-0.8791857361793518	-0.1714496910572052
-0.8791675567626953	-0.1708298623561859
-0.8790200352668762	-0.17023947834968567
-0.8789745569229126	-0.1695529967546463
-0.878828227519989	-0.16887493431568146
-0.8786799907684326	-0.1682317703962326
-0.8785831928253174	-0.16759759187698364
-0.8785519599914551	-0.16701185703277588
-0.8784389495849609	-0.1663200706243515
-0.8783670663833618	-0.16571688652038574
-0.8782399892807007	-0.16506829857826233
-0.8781393766403198	-0.16444428265094757
-0.8780025243759155	-0.16375292837619781
-0.8781026005744934	-0.16315944492816925
-0.8778269290924072	-0.16246898472309113
-0.8778334259986877	-0.1619022786617279
-0.8777364492416382	-0.16131533682346344
-0.8775705695152283	-0.1606682538986206
-0.8774869441986084	-0.15995867550373077
-0.8774429559707642	-0.15929260849952698
-0.8773249387741089	-0.15867143869400024
-0.8771637082099915	-0.1579335331916809
-0.8770844340324402	-0.1572958081960678
-0.8768875598907471	-0.15675859153270721
-0.8767839670181274	-0.15609385073184967
-0.8767204880714417	-0.15554079413414001
-0.8766711354255676	-0.1548692286014557
-0.8765357732772827	-0.1540670096874237
-0.8763903379440308	-0.15345269441604614
-0.8763352036476135	-0.15287131071090698
-0.8761153221130371	-0.1522160768508911
-0.8759920001029968	-0.1514645218849182
-0.8758600950241089	-0.15091951191425323
-0.8757585287094116	-0.15003535151481628
-0.8756371736526489	-0.14953221380710602
-0.8755428791046143	-0.1489054560661316
-0.8753628134727478	-0.14813272655010223
-0.8752388954162598	-0.14758390188217163
-0.8751619458198547	-0.1468774378299713
-0.8750448822975159	-0.14612378180027008
-0.8749433159828186	-0.14550957083702087
-0.8747419714927673	-0.1447557508945465
-0.8746398091316223	-0.14416895806789398
-0.8745220303535461	-0.14354513585567474
-0.8743674159049988	-0.14293396472930908
-0.8742084503173828	-0.14210131764411926
-0.8740569949150085	-0.14146742224693298
-0.874028205871582	-0.14086942374706268
-0.8738702535629272	-0.14009623229503632
-0.8736088275909424	-0.1394561231136322
-0.8734957575798035	-0.1388573795557022
-0.8734105825424194	-0.13785097002983093
-0.8731611371040344	-0.13741996884346008
-0.8730871081352234	-0.1366703063249588
-0.8729576468467712	-0.1360454112291336
-0.8729006052017212	-0.1353464275598526
-0.8726288676261902	-0.13466909527778625
-0.8726181983947754	-0.13392889499664307
-0.8723417520523071	-0.1332116723060608
-0.8722103834152222	-0.13254760205745697
-0.8720684051513672	-0.13183537125587463
-0.8719277381896973	-0.1311216652393341
-0.8717156648635864	-0.13062024116516113
-0.8715534210205078	-0.12972037494182587
-0.8715262413024902	-0.12896665930747986
-0.8712562322616577	-0.12846213579177856
-0.8712058663368225	-0.1276978850364685
-0.8708863258361816	-0.12698951363563538
-0.8708317279815674	-0.12627461552619934
-0.870613694190979	-0.1255963146686554
-0.8704828023910522	-0.1248854249715805
-0.870377779006958	-0.1241937130689621
-0.8702715635299683	-0.12350431084632874
-0.8701047897338867	-0.12276595085859299
-0.8697249889373779	-0.12209800630807877
-0.869756817817688	-0.12140855193138123
-0.8695433139801025	-0.12063844501972198
-0.8693810701370239	-0.11997329443693161
-0.8692749738693237	-0.1193230077624321
-0.869006335735321	-0.11852674186229706
-0.8689317107200623	-0.11795178800821304
-0.8688092827796936	-0.1170816421508789
-0.8685667514801025	-0.11632627248764038
-0.86832594871521	-0.11554819345474243
-0.868150532245636	-0.11507432907819748
-0.8680400252342224	-0.11434677243232727
-0.8677978515625	-0.1134696900844574
-0.8675619959831238	-0.11278227716684341
-0.8675034046173096	-0.1121552586555481
-0.8673136234283447	-0.11131983995437622
-0.8671082854270935	-0.11069941520690918
-0.8669525384902954	-0.10982457548379898
-0.8666784763336182	-0.10917879641056061
-0.8665669560432434	-0.10846303403377533
-0.8663915395736694	-0.10776267945766449
-0.8661254644393921	-0.10692545771598816
-0.8659806847572327	-0.10623693466186523
-0.8658443689346313	-0.10543321818113327
-0.8655605912208557	-0.10475007444620132
-0.8654123544692993	-0.10400556772947311
-0.8651546835899353	-0.10319879651069641
-0.8650531768798828	-0.10247276723384857
-0.8648369312286377	-0.10174853354692459
-0.8645466566085815	-0.10096760839223862
-0.8644012808799744	-0.10029792785644531
-0.8642067313194275	-0.09939643740653992
-0.8639564514160156	-0.0987076461315155
-0.8637284636497498	-0.09810704737901688
-0.8635194301605225	-0.09722781181335449
-0.863274097442627	-0.09644416719675064
-0.8630956411361694	-0.0957595556974411
-0.8629004955291748	-0.09487651288509369
-0.862693727016449	-0.0942087173461914
-0.8625158667564392	-0.09349942952394485
-0.862252950668335	-0.09270446002483368
-0.8620204329490662	-0.09206294268369675
-0.8619130849838257	-0.09121976047754288
-0.8617125749588013	-0.090483158826828
-0.8614549040794373	-0.08966021984815598
-0.8612209558486938	-0.08890422433614731
-0.8611825704574585	-0.08823268115520477
-0.8607666492462158	-0.08736613392829895
-0.8605574369430542	-0.08662384748458862
-0.860368013381958	-0.08589455485343933
-0.8601285219192505	-0.08499756455421448
-0.8598967790603638	-0.08442585170269012
-0.8596343994140625	-0.08355863392353058
-0.859361469745636	-0.08282580226659775
