# Config: example.ini
# Date: Fri Jun 26 10:27:26 2015
# Center: 1465438200.0
# Span: 120000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
650.000	1465408080.0	1465419180.0	-11100.0
655.000	1465406160.0	1465418640.0	-12480.0
660.000	1465404900.0	1465418400.0	-13500.0
665.000	1465402320.0	1465418580.0	-16260.0
670.000	1465400340.0	1465418160.0	-17820.0
675.000	1465397640.0	1465417980.0	-20340.0
680.000	1465395540.0	1465417800.0	-22260.0
685.000	1465393140.0	1465417560.0	-24420.0
690.000	1465391400.0	1465417560.0	-26160.0
695.000	1465389300.0	1465417320.0	-28020.0
700.000	1465388280.0	1465417320.0	-29040.0
705.000	1465387020.0	1465417500.0	-30480.0
710.000	1465386300.0	1465417200.0	-30900.0
715.000	1465386300.0	1465417320.0	-31020.0
720.000	1465387020.0	1465417200.0	-30180.0
725.000	1465387980.0	1465416720.0	-28740.0
730.000	1465389720.0	1465416840.0	-27120.0
735.000	1465391400.0	1465416720.0	-25320.0
740.000	1465393980.0	1465416120.0	-22140.0
745.000	1465396920.0	1465416660.0	-19740.0
750.000	1465399320.0	1465416600.0	-17280.0
755.000	1465402620.0	1465415880.0	-13260.0
760.000	1465405620.0	1465415880.0	-10260.0
765.000	1465408440.0	1465415880.0	-7440.0
770.000	1465410840.0	1465415520.0	-4680.0
775.000	1465412160.0	1465415520.0	-3360.0
780.000	1465413300.0	1465415520.0	-2220.0
785.000	1465413960.0	1465415520.0	-1560.0
790.000	1465413180.0	1465415100.0	-1920.0
795.000	1465411620.0	1465414800.0	-3180.0
800.000	1465409880.0	1465415520.0	-5640.0
805.000	1465408440.0	1465415460.0	-7020.0
810.000	1465406160.0	1465416180.0	-10020.0
815.000	1465403340.0	1465416120.0	-12780.0
820.000	1465400520.0	1465416120.0	-15600.0
825.000	1465396920.0	1465416180.0	-19260.0
830.000	1465394040.0	1465416660.0	-22620.0
835.000	1465391400.0	1465416120.0	-24720.0
840.000	1465389720.0	1465416360.0	-26640.0
845.000	1465388280.0	1465415520.0	-27240.0
850.000	1465387020.0	1465416120.0	-29100.0
855.000	1465387020.0	1465415520.0	-28500.0
860.000	1465387020.0	1465415880.0	-28860.0
865.000	1465388280.0	1465415520.0	-27240.0
