# Config: example.ini
# Date: Wed Jul  8 16:35:28 2015
# Center: 1046928313.0
# Span: 120000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
980.000	1046940913.0	1046950633.0	-9720.0
985.000	1046939653.0	1046950633.0	-10980.0
990.000	1046938453.0	1046950813.0	-12360.0
995.000	1046937313.0	1046950873.0	-13560.0
1000.000	1046936233.0	1046950873.0	-14640.0
1005.000	1046935153.0	1046950873.0	-15720.0
1010.000	1046934013.0	1046950933.0	-16920.0
1015.000	1046932813.0	1046950873.0	-18060.0
1020.000	1046931493.0	1046950933.0	-19440.0
1025.000	1046930053.0	1046950993.0	-20940.0
1030.000	1046928373.0	1046951113.0	-22740.0
1035.000	1046926693.0	1046951113.0	-24420.0
1040.000	1046924833.0	1046951113.0	-26280.0
1045.000	1046923093.0	1046951233.0	-28140.0
1050.000	1046921353.0	1046951293.0	-29940.0
1055.000	1046919853.0	1046951293.0	-31440.0
1060.000	1046918533.0	1046951293.0	-32760.0
1065.000	1046917333.0	1046951413.0	-34080.0
1070.000	1046916253.0	1046951413.0	-35160.0
1075.000	1046915653.0	1046951413.0	-35760.0
1080.000	1046915293.0	1046951413.0	-36120.0
1085.000	1046915113.0	1046951533.0	-36420.0
1090.000	1046915413.0	1046951533.0	-36120.0
1095.000	1046916073.0	1046951653.0	-35580.0
1100.000	1046916973.0	1046951653.0	-34680.0
1105.000	1046918053.0	1046951653.0	-33600.0
1110.000	1046919433.0	1046951833.0	-32400.0
1115.000	1046921113.0	1046951833.0	-30720.0
1120.000	1046922913.0	1046951953.0	-29040.0
1125.000	1046924713.0	1046951953.0	-27240.0
1130.000	1046926693.0	1046951953.0	-25260.0
1135.000	1046928433.0	1046951953.0	-23520.0
1140.000	1046930293.0	1046952193.0	-21900.0
1145.000	1046931973.0	1046952193.0	-20220.0
1150.000	1046933413.0	1046952193.0	-18780.0
1155.000	1046934853.0	1046952193.0	-17340.0
1160.000	1046936113.0	1046952313.0	-16200.0
1165.000	1046937313.0	1046952313.0	-15000.0
1170.000	1046938453.0	1046952373.0	-13920.0
1175.000	1046939653.0	1046952433.0	-12780.0
1180.000	1046940913.0	1046952553.0	-11640.0
1185.000	1046942173.0	1046952613.0	-10440.0
1190.000	1046943553.0	1046952673.0	-9120.0
1195.000	1046944873.0	1046952613.0	-7740.0
1200.000	1046946373.0	1046952733.0	-6360.0
1205.000	1046947633.0	1046952733.0	-5100.0
1210.000	1046948713.0	1046952793.0	-4080.0
1215.000	1046949613.0	1046952913.0	-3300.0
1220.000	1046950453.0	1046952913.0	-2460.0
1225.000	1046950873.0	1046952913.0	-2040.0
1230.000	1046951413.0	1046952913.0	-1500.0
1235.000	1046951713.0	1046953033.0	-1320.0
1240.000	1046951953.0	1046953033.0	-1080.0
1245.000	1046952193.0	1046953213.0	-1020.0
1250.000	1046952313.0	1046953213.0	-900.0
1255.000	1046952313.0	1046953213.0	-900.0
1260.000	1046952433.0	1046953213.0	-780.0
1265.000	1046952433.0	1046953333.0	-900.0
1270.000	1046952433.0	1046953333.0	-900.0
1275.000	1046952373.0	1046953453.0	-1080.0
1280.000	1046952433.0	1046953453.0	-1020.0
1285.000	1046952433.0	1046953573.0	-1140.0
1290.000	1046952433.0	1046953573.0	-1140.0
1295.000	1046952433.0	1046953633.0	-1200.0
1300.000	1046952493.0	1046953753.0	-1260.0
1305.000	1046952493.0	1046953753.0	-1260.0
1310.000	1046952493.0	1046953753.0	-1260.0
1315.000	1046952433.0	1046953813.0	-1380.0
1320.000	1046952433.0	1046953813.0	-1380.0
1325.000	1046952373.0	1046953933.0	-1560.0
1330.000	1046952313.0	1046953933.0	-1620.0
1335.000	1046952193.0	1046954113.0	-1920.0
1340.000	1046951953.0	1046954113.0	-2160.0
1345.000	1046951953.0	1046954173.0	-2220.0
1350.000	1046951653.0	1046954173.0	-2520.0
1355.000	1046951593.0	1046954173.0	-2580.0
1360.000	1046951413.0	1046954293.0	-2880.0
1365.000	1046951233.0	1046954293.0	-3060.0
1370.000	1046950933.0	1046954293.0	-3360.0
1375.000	1046950873.0	1046954473.0	-3600.0
1380.000	1046950873.0	1046954473.0	-3600.0
1385.000	1046950633.0	1046954533.0	-3900.0
1390.000	1046950633.0	1046954593.0	-3960.0
1395.000	1046950633.0	1046954593.0	-3960.0
1400.000	1046950633.0	1046954773.0	-4140.0
1405.000	1046950693.0	1046954773.0	-4080.0
1410.000	1046950873.0	1046954893.0	-4020.0
1415.000	1046950873.0	1046954893.0	-4020.0
1420.000	1046951113.0	1046954893.0	-3780.0
1425.000	1046951293.0	1046954953.0	-3660.0
1430.000	1046951533.0	1046955193.0	-3660.0
1435.000	1046951833.0	1046955193.0	-3360.0
1440.000	1046952133.0	1046955193.0	-3060.0
1445.000	1046952433.0	1046955193.0	-2760.0
1450.000	1046952673.0	1046955313.0	-2640.0
1455.000	1046952913.0	1046955313.0	-2400.0
1460.000	1046953213.0	1046955493.0	-2280.0
1465.000	1046953453.0	1046955613.0	-2160.0
1470.000	1046953753.0	1046955613.0	-1860.0
1475.000	1046954113.0	1046955613.0	-1500.0
1480.000	1046954293.0	1046955673.0	-1380.0
1485.000	1046954653.0	1046955793.0	-1140.0
1490.000	1046954833.0	1046955793.0	-960.0
1495.000	1046955193.0	1046955793.0	-600.0
1500.000	1046955553.0	1046955973.0	-420.0
1505.000	1046955793.0	1046955973.0	-180.0
1510.000	1046956033.0	1046956033.0	0.0
1515.000	1046956153.0	1046956153.0	0.0
1520.000	1046956153.0	1046956153.0	0.0
1525.000	1046956333.0	1046956153.0	180.0
1530.000	1046956273.0	1046956393.0	-120.0
1535.000	1046956153.0	1046956393.0	-240.0
1540.000	1046955973.0	1046956393.0	-420.0
1545.000	1046955793.0	1046956393.0	-600.0
1550.000	1046955493.0	1046956393.0	-900.0
1555.000	1046954953.0	1046956453.0	-1500.0
1560.000	1046954473.0	1046956573.0	-2100.0
1565.000	1046953753.0	1046956633.0	-2880.0
1570.000	1046952913.0	1046956633.0	-3720.0
1575.000	1046952133.0	1046956753.0	-4620.0
1580.000	1046951293.0	1046956753.0	-5460.0
1585.000	1046950453.0	1046956813.0	-6360.0
1590.000	1046949673.0	1046956993.0	-7320.0
1595.000	1046948893.0	1046956993.0	-8100.0
1600.000	1046948173.0	1046956993.0	-8820.0
1605.000	1046947453.0	1046956993.0	-9540.0
1610.000	1046946673.0	1046956993.0	-10320.0
1615.000	1046945833.0	1046957233.0	-11400.0
1620.000	1046944873.0	1046957233.0	-12360.0
1625.000	1046943853.0	1046957233.0	-13380.0
1630.000	1046942953.0	1046957353.0	-14400.0
1635.000	1046941813.0	1046957473.0	-15660.0
1640.000	1046940913.0	1046957473.0	-16560.0
1645.000	1046939833.0	1046957473.0	-17640.0
1650.000	1046938813.0	1046957473.0	-18660.0
1655.000	1046937973.0	1046957653.0	-19680.0
1660.000	1046937073.0	1046957653.0	-20580.0
1665.000	1046936473.0	1046957653.0	-21180.0
1670.000	1046936173.0	1046957773.0	-21600.0
1675.000	1046935933.0	1046957773.0	-21840.0
1680.000	1046935933.0	1046957833.0	-21900.0
1685.000	1046935933.0	1046957893.0	-21960.0
1690.000	1046936473.0	1046958073.0	-21600.0
1695.000	1046936893.0	1046958013.0	-21120.0
1700.000	1046937673.0	1046958073.0	-20400.0
1705.000	1046938513.0	1046958073.0	-19560.0
1710.000	1046939533.0	1046958073.0	-18540.0
1715.000	1046940553.0	1046958193.0	-17640.0
1720.000	1046941813.0	1046958253.0	-16440.0
1725.000	1046943013.0	1046958373.0	-15360.0
1730.000	1046944273.0	1046958433.0	-14160.0
1735.000	1046945233.0	1046958433.0	-13200.0
1740.000	1046946433.0	1046958553.0	-12120.0
1745.000	1046947513.0	1046958553.0	-11040.0
1750.000	1046948473.0	1046958613.0	-10140.0
1755.000	1046949373.0	1046958793.0	-9420.0
1760.000	1046950093.0	1046958793.0	-8700.0
1765.000	1046950873.0	1046958793.0	-7920.0
1770.000	1046951413.0	1046958793.0	-7380.0
1775.000	1046951953.0	1046958853.0	-6900.0
1780.000	1046952673.0	1046959093.0	-6420.0
1785.000	1046953213.0	1046959093.0	-5880.0
1790.000	1046953873.0	1046959093.0	-5220.0
1795.000	1046954593.0	1046959213.0	-4620.0
1800.000	1046955313.0	1046959213.0	-3900.0
1805.000	1046955793.0	1046959333.0	-3540.0
1810.000	1046956393.0	1046959333.0	-2940.0
1815.000	1046956993.0	1046959393.0	-2400.0
1820.000	1046957353.0	1046959513.0	-2160.0
1825.000	1046957713.0	1046959513.0	-1800.0
1830.000	1046957893.0	1046959633.0	-1740.0
1835.000	1046958073.0	1046959633.0	-1560.0
1840.000	1046958013.0	1046959633.0	-1620.0
1845.000	1046958073.0	1046959693.0	-1620.0
1850.000	1046958013.0	1046959753.0	-1740.0
1855.000	1046957773.0	1046959753.0	-1980.0
1860.000	1046957473.0	1046959933.0	-2460.0
1865.000	1046957233.0	1046959993.0	-2760.0
1870.000	1046956993.0	1046959993.0	-3000.0
1875.000	1046956633.0	1046959993.0	-3360.0
1880.000	1046956393.0	1046960173.0	-3780.0
1885.000	1046955973.0	1046960173.0	-4200.0
1890.000	1046955733.0	1046960293.0	-4560.0
1895.000	1046955493.0	1046960293.0	-4800.0
1900.000	1046955193.0	1046960353.0	-5160.0
1905.000	1046954893.0	1046960413.0	-5520.0
1910.000	1046954593.0	1046960533.0	-5940.0
1915.000	1046954173.0	1046960533.0	-6360.0
1920.000	1046953753.0	1046960533.0	-6780.0
1925.000	1046953093.0	1046960653.0	-7560.0
1930.000	1046952433.0	1046960653.0	-8220.0
1935.000	1046951713.0	1046960773.0	-9060.0
1940.000	1046950873.0	1046960773.0	-9900.0
1945.000	1046950033.0	1046960833.0	-10800.0
1950.000	1046949193.0	1046960953.0	-11760.0
1955.000	1046948353.0	1046960953.0	-12600.0
1960.000	1046947453.0	1046961073.0	-13620.0
1965.000	1046946673.0	1046961133.0	-14460.0
1970.000	1046946013.0	1046961133.0	-15120.0
1975.000	1046945413.0	1046961133.0	-15720.0
1980.000	1046944993.0	1046961313.0	-16320.0
1985.000	1046944513.0	1046961313.0	-16800.0
1990.000	1046944333.0	1046961313.0	-16980.0
1995.000	1046944333.0	1046961433.0	-17100.0
2000.000	1046944393.0	1046961433.0	-17040.0
2005.000	1046944693.0	1046961493.0	-16800.0
2010.000	1046945233.0	1046961493.0	-16260.0
2015.000	1046945653.0	1046961613.0	-15960.0
2020.000	1046946433.0	1046961733.0	-15300.0
2025.000	1046947153.0	1046961733.0	-14580.0
2030.000	1046947933.0	1046961733.0	-13800.0
2035.000	1046948893.0	1046961733.0	-12840.0
2040.000	1046949733.0	1046961913.0	-12180.0
2045.000	1046950873.0	1046962033.0	-11160.0
2050.000	1046951653.0	1046962093.0	-10440.0
2055.000	1046952613.0	1046962033.0	-9420.0
2060.000	1046953453.0	1046962153.0	-8700.0
2065.000	1046954293.0	1046962153.0	-7860.0
2070.000	1046955013.0	1046962273.0	-7260.0
2075.000	1046955793.0	1046962333.0	-6540.0
2080.000	1046956573.0	1046962393.0	-5820.0
2085.000	1046957233.0	1046962513.0	-5280.0
2090.000	1046958073.0	1046962513.0	-4440.0
2095.000	1046958793.0	1046962633.0	-3840.0
2100.000	1046959513.0	1046962633.0	-3120.0
2105.000	1046960173.0	1046962633.0	-2460.0
2110.000	1046960773.0	1046962693.0	-1920.0
2115.000	1046961313.0	1046962693.0	-1380.0
2120.000	1046961733.0	1046962873.0	-1140.0
2125.000	1046962153.0	1046962873.0	-720.0
2130.000	1046962333.0	1046962993.0	-660.0
2135.000	1046962633.0	1046962993.0	-360.0
2140.000	1046962873.0	1046963053.0	-180.0
2145.000	1046962993.0	1046963053.0	-60.0
2150.000	1046962993.0	1046963173.0	-180.0
2155.000	1046963233.0	1046963233.0	0.0
2160.000	1046963233.0	1046963293.0	-60.0
2165.000	1046963293.0	1046963293.0	0.0
