# Config: example.ini
# Date: Wed Jun 17 16:45:03 2015
# Center: 500997000.0
# Span: 100000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
715.000	500995350.0	501003550.0	-8200.0
720.000	500995200.0	501003650.0	-8450.0
725.000	500994950.0	501003650.0	-8700.0
730.000	500994850.0	501003500.0	-8650.0
735.000	500994800.0	501003600.0	-8800.0
740.000	500994800.0	501003500.0	-8700.0
745.000	500994850.0	501003600.0	-8750.0
750.000	500994900.0	501003550.0	-8650.0
755.000	500994950.0	501003550.0	-8600.0
760.000	500995050.0	501003600.0	-8550.0
765.000	500995050.0	501003600.0	-8550.0
770.000	500994950.0	501003500.0	-8550.0
775.000	500994900.0	501003500.0	-8600.0
780.000	500995000.0	501003450.0	-8450.0
785.000	500995000.0	501003450.0	-8450.0
790.000	500995050.0	501003550.0	-8500.0
795.000	500994900.0	501003450.0	-8550.0
800.000	500994800.0	501003500.0	-8700.0
805.000	500994650.0	501003600.0	-8950.0
810.000	500994650.0	501003400.0	-8750.0
815.000	500994500.0	501003400.0	-8900.0
820.000	500994450.0	501003550.0	-9100.0
825.000	500994300.0	501003500.0	-9200.0
830.000	500994150.0	501003550.0	-9400.0
835.000	500994150.0	501003450.0	-9300.0
840.000	500994150.0	501003450.0	-9300.0
845.000	500994150.0	501003500.0	-9350.0
850.000	500994200.0	501003450.0	-9250.0
855.000	500994500.0	501003500.0	-9000.0
860.000	500994800.0	501003450.0	-8650.0
865.000	500995400.0	501003450.0	-8050.0
870.000	500996150.0	501003550.0	-7400.0
875.000	500997100.0	501003450.0	-6350.0
880.000	500997950.0	501003350.0	-5400.0
885.000	500998950.0	501003400.0	-4450.0
890.000	500999950.0	501003500.0	-3550.0
895.000	501001000.0	501003450.0	-2450.0
900.000	501001650.0	501003400.0	-1750.0
905.000	501002250.0	501003300.0	-1050.0
910.000	501002800.0	501003400.0	-600.0
915.000	501003050.0	501003400.0	-350.0
920.000	501003200.0	501003400.0	-200.0
925.000	501003450.0	501003400.0	50.0
930.000	501003350.0	501003350.0	0.0
935.000	501003350.0	501003350.0	0.0
940.000	501003250.0	501003450.0	-200.0
945.000	501003100.0	501003350.0	-250.0
950.000	501002750.0	501003350.0	-600.0
955.000	501002100.0	501003250.0	-1150.0
960.000	501001250.0	501003300.0	-2050.0
965.000	500999900.0	501003350.0	-3450.0
970.000	500998550.0	501003500.0	-4950.0
975.000	500996350.0	501003350.0	-7000.0
980.000	500993950.0	501003350.0	-9400.0
985.000	500991200.0	501003400.0	-12200.0
990.000	500988200.0	501003300.0	-15100.0
995.000	500985400.0	501003450.0	-18050.0
1000.000	500982850.0	501003300.0	-20450.0
1005.000	500980900.0	501003350.0	-22450.0
1010.000	500979200.0	501003350.0	-24150.0
1015.000	500978000.0	501003300.0	-25300.0
1020.000	500977250.0	501003300.0	-26050.0
1025.000	500976800.0	501003300.0	-26500.0
1030.000	500976500.0	501003350.0	-26850.0
1035.000	500976500.0	501003350.0	-26850.0
1040.000	500976650.0	501003300.0	-26650.0
1045.000	500976750.0	501003200.0	-26450.0
1050.000	500977100.0	501003300.0	-26200.0
1055.000	500977400.0	501003300.0	-25900.0
1060.000	500977550.0	501003250.0	-25700.0
1065.000	500977700.0	501003300.0	-25600.0
1070.000	500977750.0	501003250.0	-25500.0
1075.000	500978000.0	501003350.0	-25350.0
