# Config: example.ini
# Date: Thu Jun 18 22:30:37 2015
# Center: 505225000.0
# Span: 100000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
715.000	505236350.0	505240450.0	-4100.0
720.000	505236400.0	505240450.0	-4050.0
725.000	505236450.0	505240700.0	-4250.0
730.000	505236350.0	505240400.0	-4050.0
735.000	505236300.0	505240650.0	-4350.0
740.000	505236400.0	505240650.0	-4250.0
745.000	505236650.0	505240700.0	-4050.0
750.000	505236700.0	505240700.0	-4000.0
755.000	505236850.0	505240450.0	-3600.0
760.000	505236750.0	505240650.0	-3900.0
765.000	505236850.0	505240550.0	-3700.0
770.000	505236850.0	505240650.0	-3800.0
775.000	505236800.0	505240900.0	-4100.0
780.000	505237100.0	505240650.0	-3550.0
785.000	505237200.0	505240800.0	-3600.0
790.000	505237350.0	505240950.0	-3600.0
795.000	505237300.0	505240850.0	-3550.0
800.000	505237450.0	505240650.0	-3200.0
805.000	505237250.0	505240900.0	-3650.0
810.000	505237200.0	505240800.0	-3600.0
815.000	505237550.0	505240850.0	-3300.0
820.000	505237450.0	505240900.0	-3450.0
825.000	505237450.0	505241000.0	-3550.0
830.000	505237250.0	505240950.0	-3700.0
835.000	505237450.0	505241000.0	-3550.0
840.000	505237550.0	505240900.0	-3350.0
845.000	505237550.0	505241000.0	-3450.0
850.000	505237650.0	505240950.0	-3300.0
855.000	505237650.0	505241150.0	-3500.0
860.000	505237650.0	505241250.0	-3600.0
865.000	505238050.0	505241250.0	-3200.0
870.000	505238350.0	505241250.0	-2900.0
875.000	505238850.0	505241050.0	-2200.0
880.000	505239100.0	505241200.0	-2100.0
885.000	505239450.0	505241350.0	-1900.0
890.000	505239800.0	505241450.0	-1650.0
895.000	505240350.0	505241450.0	-1100.0
900.000	505240450.0	505241200.0	-750.0
905.000	505240650.0	505241400.0	-750.0
910.000	505241050.0	505241300.0	-250.0
915.000	505240950.0	505241150.0	-200.0
920.000	505241250.0	505241350.0	-100.0
925.000	505241200.0	505241250.0	-50.0
930.000	505241150.0	505241400.0	-250.0
935.000	505240900.0	505241300.0	-400.0
940.000	505240900.0	505241450.0	-550.0
945.000	505240750.0	505241500.0	-750.0
950.000	505240250.0	505241550.0	-1300.0
955.000	505240000.0	505241600.0	-1600.0
960.000	505239000.0	505241750.0	-2750.0
965.000	505237650.0	505241500.0	-3850.0
970.000	505235900.0	505241800.0	-5900.0
975.000	505233450.0	505241450.0	-8000.0
980.000	505230650.0	505241600.0	-10950.0
985.000	505227500.0	505241800.0	-14300.0
990.000	505224150.0	505241600.0	-17450.0
995.000	505220700.0	505241750.0	-21050.0
1000.000	505217850.0	505241750.0	-23900.0
1005.000	505215400.0	505241550.0	-26150.0
1010.000	505213250.0	505241800.0	-28550.0
1015.000	505211900.0	505242000.0	-30100.0
1020.000	505211000.0	505241900.0	-30900.0
1025.000	505210450.0	505241950.0	-31500.0
1030.000	505210250.0	505241800.0	-31550.0
1035.000	505210000.0	505241800.0	-31800.0
1040.000	505210200.0	505242050.0	-31850.0
1045.000	505210400.0	505242100.0	-31700.0
1050.000	505210650.0	505242150.0	-31500.0
1055.000	505211050.0	505242100.0	-31050.0
1060.000	505211300.0	505242050.0	-30750.0
1065.000	505211500.0	505241850.0	-30350.0
1070.000	505211600.0	505242100.0	-30500.0
1075.000	505211850.0	505242150.0	-30300.0
1080.000	505212050.0	505242100.0	-30050.0
1085.000	505212050.0	505242100.0	-30050.0
1090.000	505212150.0	505242050.0	-29900.0
1095.000	505212050.0	505242100.0	-30050.0
1100.000	505211850.0	505242250.0	-30400.0
1105.000	505211800.0	505242150.0	-30350.0
1110.000	505211650.0	505242100.0	-30450.0
1115.000	505211450.0	505242350.0	-30900.0
1120.000	505211350.0	505242150.0	-30800.0
1125.000	505211050.0	505242550.0	-31500.0
1130.000	505210750.0	505242450.0	-31700.0
1135.000	505210700.0	505242350.0	-31650.0
1140.000	505210700.0	505242400.0	-31700.0
1145.000	505210800.0	505242450.0	-31650.0
1150.000	505211100.0	505242700.0	-31600.0
1155.000	505212050.0	505242550.0	-30500.0
1160.000	505213100.0	505242450.0	-29350.0
1165.000	505214750.0	505242500.0	-27750.0
1170.000	505217000.0	505242650.0	-25650.0
1175.000	505219600.0	505242450.0	-22850.0
1180.000	505223000.0	505242700.0	-19700.0
1185.000	505226150.0	505242650.0	-16500.0
1190.000	505229400.0	505242550.0	-13150.0
1195.000	505232900.0	505242700.0	-9800.0
1200.000	505235550.0	505242800.0	-7250.0
1205.000	505237550.0	505242900.0	-5350.0
1210.000	505239400.0	505242700.0	-3300.0
1215.000	505240300.0	505242650.0	-2350.0
1220.000	505241350.0	505242800.0	-1450.0
1225.000	505242000.0	505242800.0	-800.0
1230.000	505242300.0	505242900.0	-600.0
1235.000	505242550.0	505242800.0	-250.0
1240.000	505242550.0	505243150.0	-600.0
1245.000	505242700.0	505242900.0	-200.0
1250.000	505242650.0	505242950.0	-300.0
1255.000	505242650.0	505243100.0	-450.0
1260.000	505242500.0	505243050.0	-550.0
1265.000	505242500.0	505243050.0	-550.0
1270.000	505242550.0	505243100.0	-550.0
1275.000	505242350.0	505243000.0	-650.0
1280.000	505242100.0	505243300.0	-1200.0
1285.000	505241800.0	505243350.0	-1550.0
1290.000	505241450.0	505243300.0	-1850.0
1295.000	505241200.0	505243000.0	-1800.0
1300.000	505241200.0	505243300.0	-2100.0
1305.000	505240950.0	505243450.0	-2500.0
1310.000	505240550.0	505243250.0	-2700.0
1315.000	505240500.0	505243350.0	-2850.0
1320.000	505240450.0	505243350.0	-2900.0
1325.000	505240400.0	505243450.0	-3050.0
1330.000	505240200.0	505243450.0	-3250.0
1335.000	505240250.0	505243400.0	-3150.0
1340.000	505240400.0	505243400.0	-3000.0
1345.000	505240500.0	505243550.0	-3050.0
1350.000	505240550.0	505243600.0	-3050.0
1355.000	505240350.0	505243600.0	-3250.0
1360.000	505240400.0	505243600.0	-3200.0
1365.000	505240600.0	505243800.0	-3200.0
1370.000	505240500.0	505243600.0	-3100.0
1375.000	505240550.0	505243650.0	-3100.0
1380.000	505240450.0	505243600.0	-3150.0
1385.000	505240400.0	505243750.0	-3350.0
1390.000	505240400.0	505243800.0	-3400.0
1395.000	505240500.0	505243900.0	-3400.0
1400.000	505240500.0	505243700.0	-3200.0
1405.000	505240400.0	505243900.0	-3500.0
1410.000	505240450.0	505244100.0	-3650.0
1415.000	505240350.0	505244000.0	-3650.0
1420.000	505240400.0	505243800.0	-3400.0
1425.000	505240350.0	505243850.0	-3500.0
1430.000	505240300.0	505243900.0	-3600.0
1435.000	505240150.0	505243950.0	-3800.0
1440.000	505240400.0	505244100.0	-3700.0
1445.000	505240300.0	505243950.0	-3650.0
1450.000	505240250.0	505243900.0	-3650.0
1455.000	505240350.0	505244100.0	-3750.0
1460.000	505240650.0	505244300.0	-3650.0
1465.000	505241000.0	505244100.0	-3100.0
1470.000	505241050.0	505244250.0	-3200.0
1475.000	505241350.0	505244350.0	-3000.0
1480.000	505241600.0	505244350.0	-2750.0
1485.000	505242250.0	505244300.0	-2050.0
1490.000	505242850.0	505244350.0	-1500.0
1495.000	505243250.0	505244300.0	-1050.0
1500.000	505243450.0	505244250.0	-800.0
1505.000	505244000.0	505244450.0	-450.0
1510.000	505243950.0	505244600.0	-650.0
1515.000	505244000.0	505244250.0	-250.0
1520.000	505244300.0	505244250.0	50.0
1525.000	505244350.0	505244500.0	-150.0
1530.000	505244600.0	505244450.0	150.0
1535.000	505244550.0	505244550.0	0.0
1540.000	505244400.0	505244550.0	-150.0
1545.000	505244400.0	505244700.0	-300.0
1550.000	505244100.0	505244650.0	-550.0
1555.000	505243750.0	505244750.0	-1000.0
1560.000	505243200.0	505244750.0	-1550.0
1565.000	505242550.0	505244900.0	-2350.0
1570.000	505241450.0	505244700.0	-3250.0
1575.000	505239850.0	505244800.0	-4950.0
1580.000	505237900.0	505244650.0	-6750.0
1585.000	505235750.0	505244850.0	-9100.0
1590.000	505233350.0	505244900.0	-11550.0
1595.000	505231200.0	505244850.0	-13650.0
1600.000	505228850.0	505245000.0	-16150.0
1605.000	505227100.0	505245000.0	-17900.0
1610.000	505225750.0	505245050.0	-19300.0
1615.000	505224400.0	505245150.0	-20750.0
1620.000	505223800.0	505245100.0	-21300.0
1625.000	505223350.0	505245050.0	-21700.0
1630.000	505223000.0	505245050.0	-22050.0
1635.000	505223450.0	505245050.0	-21600.0
1640.000	505223350.0	505245050.0	-21700.0
1645.000	505223350.0	505245150.0	-21800.0
1650.000	505223650.0	505245200.0	-21550.0
1655.000	505223750.0	505245250.0	-21500.0
1660.000	505224150.0	505245300.0	-21150.0
1665.000	505224400.0	505245250.0	-20850.0
1670.000	505224400.0	505245350.0	-20950.0
1675.000	505224600.0	505245150.0	-20550.0
1680.000	505224700.0	505245350.0	-20650.0
1685.000	505225150.0	505245250.0	-20100.0
1690.000	505225050.0	505245450.0	-20400.0
1695.000	505225200.0	505245400.0	-20200.0
1700.000	505225000.0	505245350.0	-20350.0
1705.000	505225150.0	505245650.0	-20500.0
1710.000	505225000.0	505245550.0	-20550.0
1715.000	505224900.0	505245650.0	-20750.0
1720.000	505224700.0	505245600.0	-20900.0
1725.000	505224550.0	505245600.0	-21050.0
1730.000	505224600.0	505245650.0	-21050.0
1735.000	505224500.0	505245750.0	-21250.0
1740.000	505224550.0	505245750.0	-21200.0
1745.000	505224700.0	505245750.0	-21050.0
1750.000	505225100.0	505245950.0	-20850.0
1755.000	505225250.0	505245650.0	-20400.0
1760.000	505226450.0	505246000.0	-19550.0
1765.000	505227250.0	505245650.0	-18400.0
1770.000	505228600.0	505245700.0	-17100.0
1775.000	505230300.0	505246050.0	-15750.0
1780.000	505232600.0	505245950.0	-13350.0
1785.000	505234800.0	505245900.0	-11100.0
1790.000	505236900.0	505246000.0	-9100.0
1795.000	505239200.0	505245700.0	-6500.0
1800.000	505240850.0	505245900.0	-5050.0
1805.000	505242400.0	505246150.0	-3750.0
1810.000	505243550.0	505246050.0	-2500.0
1815.000	505244450.0	505245950.0	-1500.0
1820.000	505245050.0	505246400.0	-1350.0
1825.000	505245300.0	505246300.0	-1000.0
1830.000	505245600.0	505246100.0	-500.0
1835.000	505245850.0	505246100.0	-250.0
1840.000	505245650.0	505246350.0	-700.0
1845.000	505245900.0	505246250.0	-350.0
1850.000	505245850.0	505246300.0	-450.0
1855.000	505245750.0	505246300.0	-550.0
1860.000	505245650.0	505246300.0	-650.0
1865.000	505245250.0	505246350.0	-1100.0
1870.000	505245050.0	505246300.0	-1250.0
1875.000	505244100.0	505246400.0	-2300.0
1880.000	505243550.0	505246550.0	-3000.0
1885.000	505242700.0	505246600.0	-3900.0
1890.000	505241600.0	505246750.0	-5150.0
1895.000	505240600.0	505246400.0	-5800.0
1900.000	505239750.0	505246550.0	-6800.0
1905.000	505239100.0	505246650.0	-7550.0
1910.000	505238500.0	505246600.0	-8100.0
1915.000	505238100.0	505246800.0	-8700.0
1920.000	505237650.0	505246600.0	-8950.0
1925.000	505237600.0	505246650.0	-9050.0
1930.000	505237600.0	505246750.0	-9150.0
1935.000	505237600.0	505246900.0	-9300.0
1940.000	505237500.0	505246650.0	-9150.0
1945.000	505237650.0	505247000.0	-9350.0
1950.000	505237650.0	505246850.0	-9200.0
1955.000	505237800.0	505246900.0	-9100.0
1960.000	505237800.0	505246950.0	-9150.0
1965.000	505237700.0	505246950.0	-9250.0
1970.000	505237850.0	505247000.0	-9150.0
1975.000	505238200.0	505247000.0	-8800.0
1980.000	505238000.0	505247050.0	-9050.0
1985.000	505238100.0	505247200.0	-9100.0
1990.000	505238250.0	505247150.0	-8900.0
1995.000	505238350.0	505247250.0	-8900.0
2000.000	505238150.0	505247150.0	-9000.0
2005.000	505238050.0	505247200.0	-9150.0
2010.000	505238000.0	505247250.0	-9250.0
2015.000	505238200.0	505247300.0	-9100.0
2020.000	505238200.0	505247250.0	-9050.0
2025.000	505238100.0	505247350.0	-9250.0
2030.000	505238100.0	505247300.0	-9200.0
2035.000	505238150.0	505247400.0	-9250.0
2040.000	505238150.0	505247400.0	-9250.0
2045.000	505238100.0	505247400.0	-9300.0
2050.000	505238200.0	505247550.0	-9350.0
2055.000	505238550.0	505247250.0	-8700.0
2060.000	505238750.0	505247400.0	-8650.0
2065.000	505239350.0	505247350.0	-8000.0
2070.000	505239800.0	505247500.0	-7700.0
2075.000	505240650.0	505247400.0	-6750.0
2080.000	505241750.0	505247700.0	-5950.0
2085.000	505242500.0	505247550.0	-5050.0
2090.000	505243800.0	505247450.0	-3650.0
2095.000	505244700.0	505247700.0	-3000.0
2100.000	505245450.0	505247600.0	-2150.0
2105.000	505246050.0	505247650.0	-1600.0
2110.000	505246600.0	505247750.0	-1150.0
2115.000	505247000.0	505247800.0	-800.0
2120.000	505247400.0	505247950.0	-550.0
2125.000	505247400.0	505247900.0	-500.0
2130.000	505247900.0	505248050.0	-150.0
2135.000	505247750.0	505247850.0	-100.0
2140.000	505247950.0	505247850.0	100.0
2145.000	505247750.0	505247800.0	-50.0
2150.000	505248000.0	505248000.0	0.0
2155.000	505247900.0	505247800.0	100.0
2160.000	505247900.0	505247950.0	-50.0
2165.000	505248100.0	505248000.0	100.0
