# Date: Fri Jun 19 19:26:30 2015
# Center: 499502700.0
# Span: 100000.0
# Points: 2001
# Real:	Imag:
0.709564208984375	-0.4257466197013855
0.7094531059265137	-0.42586588859558105
0.7093546390533447	-0.4260183274745941
0.7091725468635559	-0.4261987805366516
0.7090893387794495	-0.4263162612915039
0.7089218497276306	-0.4264436662197113
0.7088314294815063	-0.42656001448631287
0.7086204290390015	-0.4266909062862396
0.708412766456604	-0.4268859028816223
0.7083516120910645	-0.42697209119796753
0.7082065939903259	-0.4271242022514343
0.7080522775650024	-0.42729562520980835
0.7079712748527527	-0.42738962173461914
0.7077997326850891	-0.42755818367004395
0.7076510190963745	-0.42771244049072266
0.7075270414352417	-0.4278348982334137
0.7073901295661926	-0.42797064781188965
0.7072054743766785	-0.4281464219093323
0.7071119546890259	-0.4282575845718384
0.7070099711418152	-0.42834705114364624
0.706861138343811	-0.4285155236721039
0.7066528797149658	-0.42864882946014404
0.7065579295158386	-0.4288144111633301
0.7063810229301453	-0.42893487215042114
0.706265926361084	-0.4290921092033386
0.7061371207237244	-0.4292452931404114
0.7059284448623657	-0.4293774366378784
0.7058182954788208	-0.4295080006122589
0.7057334184646606	-0.4296545386314392
0.7055686712265015	-0.4298153221607208
0.7054071426391602	-0.42994368076324463
0.7053002715110779	-0.43009233474731445
0.7051355242729187	-0.4302157759666443
0.70494544506073	-0.4303428828716278
0.7048630714416504	-0.4305029809474945
0.7047090530395508	-0.4306392967700958
0.7045259475708008	-0.4307848811149597
0.7044140696525574	-0.4309230446815491
0.7042495012283325	-0.4310954809188843
0.7040979266166687	-0.43122678995132446
0.7039860486984253	-0.4313673973083496
0.7037918567657471	-0.43153756856918335
0.7036904692649841	-0.43163490295410156
0.7035638093948364	-0.4317939281463623
0.7033951878547668	-0.43193602561950684
0.703242301940918	-0.4320456385612488
0.7031142115592957	-0.4322708547115326
0.7029624581336975	-0.43237942457199097
0.7027517557144165	-0.43251511454582214
0.7026569247245789	-0.4326627552509308
0.7025476694107056	-0.43282848596572876
0.7023328542709351	-0.432940810918808
0.7021689414978027	-0.4331210255622864
0.7020506858825684	-0.4332011938095093
0.7018547058105469	-0.43337005376815796
0.7017223238945007	-0.4335445165634155
0.7016220688819885	-0.4336928129196167
0.7014450430870056	-0.4338507354259491
0.701291561126709	-0.4340052902698517
0.7011409401893616	-0.43413227796554565
0.7009921669960022	-0.4342828094959259
0.70084547996521	-0.43441104888916016
0.7007020115852356	-0.4345528483390808
0.7005540728569031	-0.434702068567276
0.7003906965255737	-0.43487128615379333
0.7002050876617432	-0.43501365184783936
0.7000693082809448	-0.4351532757282257
0.6998828053474426	-0.4352889657020569
0.6997358798980713	-0.4354415237903595
0.6996121406555176	-0.43558230996131897
0.6994398832321167	-0.4357079267501831
0.6992989182472229	-0.4358786940574646
0.6991416811943054	-0.4360276460647583
0.698939323425293	-0.4361790120601654
0.6988139748573303	-0.4363117516040802
0.6987004280090332	-0.43643301725387573
0.6985214352607727	-0.43658626079559326
0.6983251571655273	-0.4367772042751312
0.6982246041297913	-0.4369370639324188
0.6980106234550476	-0.43705621361732483
0.6978921890258789	-0.4372273087501526
0.6977179050445557	-0.4373720586299896
0.6975414752960205	-0.4375257194042206
0.69740229845047	-0.4376934766769409
0.6972681283950806	-0.4377988278865814
0.6970839500427246	-0.43796461820602417
0.6969200968742371	-0.4381296932697296
0.6968164443969727	-0.43823927640914917
0.6966206431388855	-0.43842652440071106
0.6964338421821594	-0.43857112526893616
0.6963043212890625	-0.4387437403202057
0.6961196660995483	-0.4388778507709503
0.6959128975868225	-0.439001202583313
0.6958128809928894	-0.439190149307251
0.6956531405448914	-0.4393461346626282
0.6954331994056702	-0.43946918845176697
0.6953414678573608	-0.43963050842285156
0.6951305866241455	-0.4397772550582886
0.6949571371078491	-0.43993616104125977
0.6948358416557312	-0.4400971829891205
0.694640040397644	-0.4402312934398651
0.6944509744644165	-0.44038498401641846
0.6943309903144836	-0.440538614988327
0.694137454032898	-0.44069820642471313
0.6940016746520996	-0.44086530804634094
0.6938440203666687	-0.44100821018218994
0.6936547160148621	-0.4411366581916809
0.693504810333252	-0.4413023889064789
0.6933655738830566	-0.44144952297210693
0.6931520104408264	-0.44164347648620605
0.6929992437362671	-0.44177430868148804
0.6927982568740845	-0.441936731338501
0.6926484704017639	-0.4420515298843384
0.6924847364425659	-0.4422329366207123
0.6923077702522278	-0.4423782229423523
0.6921383738517761	-0.4425221085548401
0.6919630765914917	-0.44270652532577515
0.6917762160301208	-0.4428807199001312
0.6916449666023254	-0.4430117607116699
0.6914550065994263	-0.4431581199169159
0.6913267970085144	-0.44329220056533813
0.6910921335220337	-0.4434739649295807
0.6909498572349548	-0.44362348318099976
0.6907838582992554	-0.44380542635917664
0.69060218334198	-0.44393253326416016
0.690444827079773	-0.4440825581550598
0.6902629137039185	-0.4442758560180664
0.6901009678840637	-0.44440585374832153
0.6898660063743591	-0.4445502460002899
0.6897778511047363	-0.44471901655197144
0.6895410418510437	-0.4448474943637848
0.6893253326416016	-0.4450299143791199
0.6892045736312866	-0.4452005922794342
0.6890181303024292	-0.44534847140312195
0.6888208389282227	-0.44549494981765747
0.6886446475982666	-0.4456654191017151
0.6884838342666626	-0.4457966983318329
0.6882454752922058	-0.44595304131507874
0.6880728006362915	-0.4461835026741028
0.6879409551620483	-0.44627031683921814
0.6877515912055969	-0.44645944237709045
0.6875884532928467	-0.44662752747535706
0.6873785257339478	-0.4467324912548065
0.6872053742408752	-0.44697293639183044
0.6870496273040771	-0.4471023380756378
0.6868839263916016	-0.4472384452819824
0.6866676211357117	-0.4474204182624817
0.6864674091339111	-0.44754916429519653
0.6863521337509155	-0.4477200210094452
0.6861088871955872	-0.4479031264781952
0.6859298348426819	-0.44804659485816956
0.6857759356498718	-0.4481858015060425
0.6855881214141846	-0.4483296275138855
0.6853674650192261	-0.44854819774627686
0.6852239370346069	-0.44864627718925476
0.684999942779541	-0.44882941246032715
0.6848185062408447	-0.4490470886230469
0.6846442222595215	-0.44916027784347534
0.6844682097434998	-0.4493521451950073
0.6842796206474304	-0.44948285818099976
0.6841315627098083	-0.44965049624443054
0.6839060187339783	-0.4498101472854614
0.6836994886398315	-0.4500030279159546
0.6835229992866516	-0.4501405954360962
0.683363676071167	-0.45029938220977783
0.6831238269805908	-0.4504392147064209
0.6829620599746704	-0.4506031274795532
0.6827577948570251	-0.4507766366004944
0.6825788021087646	-0.4509456753730774
0.6823919415473938	-0.4511270523071289
0.6822314262390137	-0.45124080777168274
0.6820303201675415	-0.4514140486717224
0.6818059682846069	-0.45163342356681824
0.6815946102142334	-0.45177823305130005
0.6814460754394531	-0.451911062002182
0.681212306022644	-0.45208632946014404
0.6809902787208557	-0.4522729218006134
0.6808628439903259	-0.4524267315864563
0.6806493997573853	-0.45259299874305725
0.6804628372192383	-0.4527474045753479
0.6802667379379272	-0.4529106616973877
0.6800652742385864	-0.453075110912323
0.6798478960990906	-0.4532243311405182
0.6796463131904602	-0.45344871282577515
0.6794739961624146	-0.45352670550346375
0.6792615652084351	-0.4537445604801178
0.6791083812713623	-0.4538908898830414
0.678891658782959	-0.45406484603881836
0.6786572933197021	-0.4542286992073059
0.6784267425537109	-0.4544346332550049
0.6783037781715393	-0.45462822914123535
0.6780730485916138	-0.4547611176967621
0.6778291463851929	-0.4549126625061035
0.6776225566864014	-0.45507538318634033
0.6774928569793701	-0.45526373386383057
0.6772342324256897	-0.4554164409637451
0.6770293712615967	-0.45553478598594666
0.6768379211425781	-0.4557265639305115
0.6765748262405396	-0.4559168219566345
0.676435112953186	-0.456046462059021
0.6762405037879944	-0.4562208652496338
0.6760254502296448	-0.45641735196113586
0.6758444309234619	-0.45657798647880554
0.6756429076194763	-0.45670944452285767
0.6753866672515869	-0.4569184184074402
0.6752217411994934	-0.4570971131324768
0.6750025749206543	-0.4572826325893402
0.674782395362854	-0.45739293098449707
0.6746198534965515	-0.4575721025466919
0.6744208931922913	-0.4577575922012329
0.67411869764328	-0.4579388499259949
0.6739596724510193	-0.4581417441368103
0.6737604141235352	-0.4582761526107788
0.6735084056854248	-0.4584488272666931
0.6732674241065979	-0.4586401581764221
0.6731127500534058	-0.45873889327049255
0.6729182004928589	-0.4589049816131592
0.6726404428482056	-0.45912596583366394
0.6724858283996582	-0.4593013525009155
0.6722637414932251	-0.459465354681015
0.6719993948936462	-0.45964017510414124
0.6718756556510925	-0.4598042666912079
0.671589732170105	-0.4599936306476593
0.671392560005188	-0.4601486921310425
0.6711974740028381	-0.4603159725666046
0.6709852814674377	-0.4604957401752472
0.6706925630569458	-0.46063539385795593
0.6705089807510376	-0.4607706367969513
0.6703125834465027	-0.4610329270362854
0.670063853263855	-0.4611799716949463
0.6698862314224243	-0.4613407850265503
0.6696777939796448	-0.46152985095977783
0.6694362759590149	-0.46173974871635437
0.6692039370536804	-0.4618675112724304
0.6690398454666138	-0.46205848455429077
0.6687536239624023	-0.4622017741203308
0.6685271859169006	-0.4623871147632599
0.6682935953140259	-0.4625962972640991
0.6681280136108398	-0.46275046467781067
0.667833149433136	-0.4629148244857788
0.6676421761512756	-0.46310955286026
0.6673843860626221	-0.46323245763778687
0.6671744585037231	-0.46341562271118164
0.6669744849205017	-0.46362030506134033
0.6667298078536987	-0.46376898884773254
0.6665074229240417	-0.46393290162086487
0.6663197875022888	-0.46412017941474915
0.6660320162773132	-0.4642982482910156
0.6658706665039062	-0.46445074677467346
0.6656234264373779	-0.46463292837142944
0.6654145121574402	-0.4648323655128479
0.6651568412780762	-0.46503394842147827
0.6649174094200134	-0.4651590883731842
0.6646615862846375	-0.4653553068637848
0.6644193530082703	-0.4655701518058777
0.6641977429389954	-0.4657135307788849
0.6639755368232727	-0.4659298360347748
0.6637406349182129	-0.4661058783531189
0.6635230183601379	-0.4662429094314575
0.6632463932037354	-0.4664108157157898
0.6630385518074036	-0.46660280227661133
0.6627900004386902	-0.46679097414016724
0.6625590324401855	-0.4669511020183563
0.6623064279556274	-0.4671482443809509
0.6620731949806213	-0.46733611822128296
0.6618156433105469	-0.4674551486968994
0.6616278886795044	-0.46769294142723083
0.6613453030586243	-0.46783125400543213
0.6611390709877014	-0.46803975105285645
0.6608524918556213	-0.46821513772010803
0.660664439201355	-0.4683668613433838
0.6603868007659912	-0.46859070658683777
0.6601558327674866	-0.4687596261501312
0.6599195599555969	-0.468966543674469
0.6596807241439819	-0.4691057801246643
0.6594547629356384	-0.46929430961608887
0.6592081785202026	-0.4694206714630127
0.6589239835739136	-0.4696628451347351
0.6587109565734863	-0.4698048532009125
0.6584581136703491	-0.4699796736240387
0.6582126617431641	-0.4701387584209442
0.6579371690750122	-0.4703494906425476
0.6577215194702148	-0.4705338478088379
0.6574361324310303	-0.47076958417892456
0.6572266817092896	-0.4709358215332031
0.6569514870643616	-0.47106558084487915
0.6566963195800781	-0.4712594151496887
0.6564880013465881	-0.4714730978012085
0.6561912894248962	-0.4716149568557739
0.6559278964996338	-0.4718450605869293
0.6557140350341797	-0.47197094559669495
0.6555214524269104	-0.47218334674835205
0.6551662683486938	-0.47236108779907227
0.6549174785614014	-0.4725540578365326
0.6547228693962097	-0.47270500659942627
0.6543835401535034	-0.47290632128715515
0.6541295051574707	-0.47311165928840637
0.6539471745491028	-0.4732750952243805
0.6536386013031006	-0.4734722375869751
0.6533944606781006	-0.4736458659172058
0.6531466841697693	-0.4738253355026245
0.6528592705726624	-0.47399330139160156
0.6526066660881042	-0.47418150305747986
0.6523666977882385	-0.4743584394454956
0.6521100997924805	-0.4745640456676483
0.6517830491065979	-0.47475650906562805
0.6515701413154602	-0.4749516248703003
0.6512614488601685	-0.4750889539718628
0.6510399580001831	-0.4753151535987854
0.650777280330658	-0.47547513246536255
0.6504894495010376	-0.4756840169429779
0.6502161026000977	-0.47581806778907776
0.6499688625335693	-0.47602978348731995
0.6497161388397217	-0.476225346326828
0.6494144201278687	-0.47643494606018066
0.649133026599884	-0.4766097366809845
0.6489071846008301	-0.47678181529045105
0.6486175060272217	-0.476980984210968
0.6483578085899353	-0.4771591126918793
0.648108959197998	-0.47732242941856384
0.6477742195129395	-0.477565735578537
0.6474992632865906	-0.4777025580406189
0.6472873091697693	-0.4778948128223419
0.6469467878341675	-0.47813868522644043
0.6467055082321167	-0.4782769978046417
0.6464673280715942	-0.4784820079803467
0.6461703181266785	-0.4786618947982788
0.6458548903465271	-0.4788745939731598
0.6456174254417419	-0.47903671860694885
0.6453278660774231	-0.4792225658893585
0.6450246572494507	-0.4794059991836548
0.6447367668151855	-0.47959768772125244
