# Date: Sat Jun 20 00:16:53 2015
# Center: 499502700.0
# Span: 100000.0
# Points: 2001
# Real:	Imag:
0.68647301197052	-0.45039868354797363
0.6862364411354065	-0.45057886838912964
0.6861093640327454	-0.45071372389793396
0.685897946357727	-0.4508901536464691
0.6857388019561768	-0.45102113485336304
0.68553626537323	-0.45117130875587463
0.6853234767913818	-0.45128899812698364
0.6851605176925659	-0.45150327682495117
0.6850336790084839	-0.4516597092151642
0.6847696304321289	-0.4518660008907318
0.684614896774292	-0.45194417238235474
0.6844297647476196	-0.45215103030204773
0.6842509508132935	-0.4523223042488098
0.6840676069259644	-0.4524693787097931
0.6838334798812866	-0.45260727405548096
0.6836750507354736	-0.4528049826622009
0.6834974884986877	-0.4529527425765991
0.6833298206329346	-0.4531203806400299
0.6830707788467407	-0.4532924294471741
0.6829186081886292	-0.4534681737422943
0.6827361583709717	-0.45361077785491943
0.6825177669525146	-0.4537568688392639
0.6823752522468567	-0.45391014218330383
0.6821466088294983	-0.45408037304878235
0.6819387078285217	-0.45423758029937744
0.6817789077758789	-0.45438751578330994
0.6816282868385315	-0.4545881152153015
0.6813821196556091	-0.45475733280181885
0.6812548041343689	-0.4548775553703308
0.6809853315353394	-0.45506685972213745
0.6808251738548279	-0.4552042484283447
0.6805927157402039	-0.45536503195762634
0.6804096102714539	-0.4555560350418091
0.6802293658256531	-0.4557134509086609
0.680049479007721	-0.4558766484260559
0.679808497428894	-0.45600980520248413
0.679641604423523	-0.45621275901794434
0.6794334650039673	-0.4563521444797516
0.6792459487915039	-0.4564923942089081
0.6790274381637573	-0.4567113518714905
0.678871750831604	-0.4568539261817932
0.678645133972168	-0.456973671913147
0.678461492061615	-0.45718157291412354
0.6782639026641846	-0.4573584198951721
0.678067684173584	-0.4575116038322449
0.6778450012207031	-0.4576669931411743
0.6776385307312012	-0.4578489065170288
0.6774130463600159	-0.4580058753490448
0.6772430539131165	-0.45817089080810547
0.6770530343055725	-0.45830923318862915
0.6768350005149841	-0.4584978222846985
0.6766453981399536	-0.45863252878189087
0.6764182448387146	-0.4588431417942047
0.6762288212776184	-0.4590282142162323
0.676011323928833	-0.45917826890945435
0.6757757663726807	-0.45934081077575684
0.6755943298339844	-0.45948994159698486
0.6754210591316223	-0.4596715569496155
0.6751641035079956	-0.4598172605037689
0.6749779582023621	-0.4600185453891754
0.6747830510139465	-0.4602000117301941
0.6745424866676331	-0.46029746532440186
0.6743565201759338	-0.4605024456977844
0.6741586923599243	-0.46066343784332275
0.6739424467086792	-0.46081751585006714
0.6737481355667114	-0.4609921872615814
0.6735167503356934	-0.46120506525039673
0.6733182668685913	-0.461311012506485
0.6731234788894653	-0.46150121092796326
0.6728914976119995	-0.4616580605506897
0.6726890802383423	-0.46184608340263367
0.6724717617034912	-0.4620314836502075
0.6722332835197449	-0.46218350529670715
0.671992301940918	-0.46233445405960083
0.6718026399612427	-0.4625539183616638
0.671596109867096	-0.4626389741897583
0.6713491678237915	-0.4628576934337616
0.6711912751197815	-0.46303728222846985
0.6709489822387695	-0.4631849527359009
0.6707361340522766	-0.46335527300834656
0.670490562915802	-0.4635171890258789
0.6703243255615234	-0.46376022696495056
0.670067548751831	-0.46386122703552246
0.6698791980743408	-0.46404221653938293
0.6696406006813049	-0.46421676874160767
0.669387698173523	-0.4644230306148529
0.6692281365394592	-0.4645639657974243
0.6689972877502441	-0.46474379301071167
0.6687788963317871	-0.4649292826652527
0.6685457825660706	-0.46508604288101196
0.6682946681976318	-0.465273916721344
0.6681197881698608	-0.46543025970458984
0.6678548455238342	-0.4655918478965759
0.6676149368286133	-0.46577760577201843
0.6674365401268005	-0.46595194935798645
0.6671963334083557	-0.4661218523979187
0.6669667959213257	-0.46631115674972534
0.6667271852493286	-0.466472864151001
0.6665290594100952	-0.4666714072227478
0.6663048267364502	-0.46680760383605957
0.6660971641540527	-0.4669792056083679
0.6658123731613159	-0.46719038486480713
0.66560959815979	-0.46735718846321106
0.6653309464454651	-0.4674689769744873
0.665123701095581	-0.46769392490386963
0.664905309677124	-0.46785444021224976
0.6646947860717773	-0.46804457902908325
0.6644271612167358	-0.4681971073150635
0.6642088294029236	-0.46838441491127014
0.6639877557754517	-0.46857231855392456
0.6637516021728516	-0.46874648332595825
0.6635294556617737	-0.4688911736011505
0.6632691025733948	-0.46911782026290894
0.6630187034606934	-0.46927791833877563
0.6627765893936157	-0.46943533420562744
0.6625712513923645	-0.4696016311645508
0.6623087525367737	-0.4697897434234619
0.6621347069740295	-0.4699602723121643
0.6618348956108093	-0.4701606333255768
0.6616367101669312	-0.47033068537712097
0.6614129543304443	-0.47051361203193665
0.6611183881759644	-0.4706733822822571
0.6608899235725403	-0.470841646194458
0.6606286764144897	-0.47102901339530945
0.6603947877883911	-0.47120654582977295
0.6601545214653015	-0.4713801145553589
0.6599321365356445	-0.4715607762336731
0.659714937210083	-0.4717261791229248
0.6594221591949463	-0.4719182848930359
0.659207284450531	-0.4721302390098572
0.6589570641517639	-0.4722740948200226
0.658705472946167	-0.4724922180175781
0.6584740281105042	-0.4726477265357971
0.6582282185554504	-0.47280341386795044
0.657980740070343	-0.47295576333999634
0.6577142477035522	-0.47315093874931335
0.6574742197990417	-0.47334179282188416
0.6572422981262207	-0.4735279977321625
0.6569786667823792	-0.47371596097946167
0.6567654013633728	-0.4739125669002533
0.6564675569534302	-0.4740613102912903
0.6562293767929077	-0.47422999143600464
0.6559076905250549	-0.4743971824645996
0.6557389497756958	-0.47462716698646545
0.6554793119430542	-0.4747743606567383
