# Config: example.ini
# Date: Thu Jul  2 17:14:17 2015
# Center: 1375397900.0
# Span: 150000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
655.000	1375408100.0	1375412450.0	-4350.0
660.000	1375407200.0	1375412450.0	-5250.0
665.000	1375406000.0	1375412450.0	-6450.0
670.000	1375404500.0	1375412300.0	-7800.0
675.000	1375402850.0	1375412225.0	-9375.0
680.000	1375400750.0	1375412300.0	-11550.0
685.000	1375398425.0	1375412300.0	-13875.0
690.000	1375396025.0	1375412150.0	-16125.0
695.000	1375393325.0	1375412150.0	-18825.0
700.000	1375390850.0	1375411850.0	-21000.0
705.000	1375388450.0	1375411925.0	-23475.0
710.000	1375386575.0	1375411775.0	-25200.0
715.000	1375385225.0	1375411700.0	-26475.0
720.000	1375384850.0	1375411775.0	-26925.0
725.000	1375384850.0	1375411775.0	-26925.0
730.000	1375385600.0	1375411700.0	-26100.0
735.000	1375387325.0	1375411700.0	-24375.0
740.000	1375389800.0	1375411700.0	-21900.0
745.000	1375392725.0	1375411700.0	-18975.0
750.000	1375395800.0	1375411625.0	-15825.0
755.000	1375399400.0	1375411625.0	-12225.0
760.000	1375402850.0	1375411700.0	-8850.0
765.000	1375405625.0	1375411700.0	-6075.0
770.000	1375408100.0	1375411625.0	-3525.0
775.000	1375409750.0	1375411400.0	-1650.0
780.000	1375410725.0	1375411550.0	-825.0
785.000	1375410875.0	1375411325.0	-450.0
790.000	1375410125.0	1375411325.0	-1200.0
795.000	1375408325.0	1375411325.0	-3000.0
800.000	1375405775.0	1375411325.0	-5550.0
805.000	1375403225.0	1375411100.0	-7875.0
810.000	1375399775.0	1375411100.0	-11325.0
815.000	1375396475.0	1375411100.0	-14625.0
820.000	1375393100.0	1375411100.0	-18000.0
825.000	1375390175.0	1375411100.0	-20925.0
830.000	1375387775.0	1375411100.0	-23325.0
835.000	1375386275.0	1375411100.0	-24825.0
840.000	1375385225.0	1375411025.0	-25800.0
845.000	1375384850.0	1375411025.0	-26175.0
850.000	1375385600.0	1375410875.0	-25275.0
855.000	1375386875.0	1375410950.0	-24075.0
860.000	1375388375.0	1375410725.0	-22350.0
865.000	1375390475.0	1375410875.0	-20400.0
870.000	1375392725.0	1375410875.0	-18150.0
875.000	1375395200.0	1375410650.0	-15450.0
880.000	1375397375.0	1375410650.0	-13275.0
885.000	1375399550.0	1375410650.0	-11100.0
