# Config: example.ini
# Date: Tue Jun 16 10:56:14 2015
# Center: 499500000.0
# Span: 100000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
715.000	499489850.0	499504750.0	-14900.0
720.000	499489400.0	499504700.0	-15300.0
725.000	499489150.0	499504700.0	-15550.0
730.000	499489050.0	499504700.0	-15650.0
735.000	499489050.0	499504700.0	-15650.0
740.000	499489100.0	499504700.0	-15600.0
745.000	499489150.0	499504700.0	-15550.0
750.000	499489300.0	499504700.0	-15400.0
755.000	499489400.0	499504650.0	-15250.0
760.000	499489550.0	499504650.0	-15100.0
765.000	499489650.0	499504650.0	-15000.0
770.000	499489700.0	499504650.0	-14950.0
775.000	499489750.0	499504650.0	-14900.0
780.000	499489800.0	499504650.0	-14850.0
785.000	499489800.0	499504600.0	-14800.0
790.000	499489750.0	499504600.0	-14850.0
795.000	499489700.0	499504600.0	-14900.0
800.000	499489600.0	499504600.0	-15000.0
805.000	499489550.0	499504600.0	-15050.0
810.000	499489400.0	499504600.0	-15200.0
815.000	499489250.0	499504600.0	-15350.0
820.000	499489100.0	499504550.0	-15450.0
825.000	499489000.0	499504550.0	-15550.0
830.000	499488850.0	499504550.0	-15700.0
835.000	499488800.0	499504550.0	-15750.0
840.000	499488800.0	499504550.0	-15750.0
845.000	499488850.0	499504550.0	-15700.0
850.000	499489150.0	499504550.0	-15400.0
855.000	499489600.0	499504550.0	-14950.0
860.000	499490250.0	499504550.0	-14300.0
865.000	499491250.0	499504550.0	-13300.0
870.000	499492450.0	499504500.0	-12050.0
875.000	499493950.0	499504500.0	-10550.0
880.000	499495600.0	499504500.0	-8900.0
885.000	499497300.0	499504500.0	-7200.0
890.000	499498950.0	499504500.0	-5550.0
895.000	499500400.0	499504500.0	-4100.0
900.000	499501650.0	499504500.0	-2850.0
905.000	499502600.0	499504500.0	-1900.0
910.000	499503300.0	499504500.0	-1200.0
915.000	499503750.0	499504500.0	-750.0
920.000	499504100.0	499504500.0	-400.0
925.000	499504300.0	499504450.0	-150.0
930.000	499504400.0	499504450.0	-50.0
935.000	499504400.0	499504450.0	-50.0
940.000	499504350.0	499504450.0	-100.0
945.000	499504200.0	499504450.0	-250.0
950.000	499503950.0	499504450.0	-500.0
955.000	499503550.0	499504450.0	-900.0
960.000	499502950.0	499504450.0	-1500.0
965.000	499502100.0	499504450.0	-2350.0
970.000	499500950.0	499504400.0	-3450.0
975.000	499499450.0	499504400.0	-4950.0
980.000	499497650.0	499504400.0	-6750.0
985.000	499495750.0	499504400.0	-8650.0
990.000	499493750.0	499504400.0	-10650.0
995.000	499491800.0	499504400.0	-12600.0
1000.000	499490050.0	499504400.0	-14350.0
1005.000	499488650.0	499504400.0	-15750.0
1010.000	499487450.0	499504350.0	-16900.0
1015.000	499486700.0	499504400.0	-17700.0
1020.000	499486150.0	499504400.0	-18250.0
1025.000	499485800.0	499504400.0	-18600.0
1030.000	499485700.0	499504350.0	-18650.0
1035.000	499485700.0	499504350.0	-18650.0
1040.000	499485750.0	499504350.0	-18600.0
1045.000	499485850.0	499504350.0	-18500.0
1050.000	499486050.0	499504350.0	-18300.0
1055.000	499486250.0	499504350.0	-18100.0
1060.000	499486350.0	499504350.0	-18000.0
1065.000	499486450.0	499504350.0	-17900.0
1070.000	499486600.0	499504350.0	-17750.0
1075.000	499486700.0	499504350.0	-17650.0
1080.000	499486750.0	499504350.0	-17600.0
1085.000	499486700.0	499504350.0	-17650.0
1090.000	499486700.0	499504350.0	-17650.0
1095.000	499486650.0	499504350.0	-17700.0
1100.000	499486650.0	499504350.0	-17700.0
1105.000	499486500.0	499504350.0	-17850.0
1110.000	499486350.0	499504350.0	-18000.0
1115.000	499486250.0	499504350.0	-18100.0
1120.000	499486000.0	499504350.0	-18350.0
1125.000	499485950.0	499504350.0	-18400.0
1130.000	499485800.0	499504350.0	-18550.0
1135.000	499485650.0	499504350.0	-18700.0
1140.000	499485700.0	499504350.0	-18650.0
1145.000	499485800.0	499504350.0	-18550.0
1150.000	499486100.0	499504350.0	-18250.0
1155.000	499486650.0	499504350.0	-17700.0
1160.000	499487450.0	499504350.0	-16900.0
1165.000	499488500.0	499504350.0	-15850.0
1170.000	499490000.0	499504350.0	-14350.0
1175.000	499491800.0	499504350.0	-12550.0
1180.000	499493650.0	499504350.0	-10700.0
1185.000	499495650.0	499504350.0	-8700.0
1190.000	499497700.0	499504350.0	-6650.0
1195.000	499499400.0	499504350.0	-4950.0
1200.000	499500850.0	499504350.0	-3500.0
1205.000	499502000.0	499504350.0	-2350.0
1210.000	499502900.0	499504350.0	-1450.0
1215.000	499503500.0	499504350.0	-850.0
1220.000	499503900.0	499504350.0	-450.0
1225.000	499504100.0	499504350.0	-250.0
1230.000	499504250.0	499504350.0	-100.0
1235.000	499504350.0	499504350.0	0.0
1240.000	499504300.0	499504350.0	-50.0
1245.000	499504200.0	499504400.0	-200.0
1250.000	499504000.0	499504350.0	-350.0
1255.000	499503650.0	499504350.0	-700.0
1260.000	499503150.0	499504350.0	-1200.0
1265.000	499502450.0	499504350.0	-1900.0
1270.000	499501450.0	499504400.0	-2950.0
1275.000	499500250.0	499504400.0	-4150.0
1280.000	499498800.0	499504400.0	-5600.0
1285.000	499497150.0	499504400.0	-7250.0
1290.000	499495400.0	499504400.0	-9000.0
1295.000	499493750.0	499504400.0	-10650.0
1300.000	499492250.0	499504400.0	-12150.0
1305.000	499490950.0	499504400.0	-13450.0
1310.000	499489950.0	499504400.0	-14450.0
1315.000	499489300.0	499504400.0	-15100.0
1320.000	499488800.0	499504400.0	-15600.0
1325.000	499488550.0	499504450.0	-15900.0
1330.000	499488450.0	499504450.0	-16000.0
1335.000	499488450.0	499504450.0	-16000.0
1340.000	499488550.0	499504450.0	-15900.0
1345.000	499488650.0	499504450.0	-15800.0
1350.000	499488800.0	499504450.0	-15650.0
1355.000	499488950.0	499504450.0	-15500.0
1360.000	499489100.0	499504450.0	-15350.0
1365.000	499489200.0	499504500.0	-15300.0
1370.000	499489350.0	499504500.0	-15150.0
1375.000	499489400.0	499504500.0	-15100.0
1380.000	499489450.0	499504500.0	-15050.0
1385.000	499489500.0	499504500.0	-15000.0
1390.000	499489500.0	499504500.0	-15000.0
1395.000	499489450.0	499504550.0	-15100.0
1400.000	499489400.0	499504550.0	-15150.0
1405.000	499489350.0	499504550.0	-15200.0
1410.000	499489200.0	499504550.0	-15350.0
1415.000	499489100.0	499504550.0	-15450.0
1420.000	499489000.0	499504550.0	-15550.0
1425.000	499488900.0	499504550.0	-15650.0
1430.000	499488800.0	499504600.0	-15800.0
1435.000	499488700.0	499504600.0	-15900.0
1440.000	499488750.0	499504600.0	-15850.0
1445.000	499488850.0	499504600.0	-15750.0
1450.000	499489100.0	499504600.0	-15500.0
1455.000	499489550.0	499504600.0	-15050.0
1460.000	499490250.0	499504650.0	-14400.0
1465.000	499491200.0	499504650.0	-13450.0
1470.000	499492450.0	499504650.0	-12200.0
1475.000	499493900.0	499504650.0	-10750.0
1480.000	499495550.0	499504650.0	-9100.0
1485.000	499497300.0	499504650.0	-7350.0
1490.000	499498950.0	499504700.0	-5750.0
1495.000	499500450.0	499504700.0	-4250.0
1500.000	499501700.0	499504700.0	-3000.0
1505.000	499502700.0	499504700.0	-2000.0
1510.000	499503450.0	499504700.0	-1250.0
1515.000	499503950.0	499504750.0	-800.0
1520.000	499504350.0	499504750.0	-400.0
1525.000	499504550.0	499504750.0	-200.0
1530.000	499504700.0	499504750.0	-50.0
1535.000	499504750.0	499504800.0	-50.0
1540.000	499504750.0	499504800.0	-50.0
1545.000	499504700.0	499504800.0	-100.0
1550.000	499504550.0	499504800.0	-250.0
1555.000	499504350.0	499504800.0	-450.0
1560.000	499503950.0	499504850.0	-900.0
1565.000	499503450.0	499504850.0	-1400.0
1570.000	499502750.0	499504850.0	-2100.0
1575.000	499501850.0	499504850.0	-3000.0
1580.000	499500700.0	499504900.0	-4200.0
1585.000	499499450.0	499504900.0	-5450.0
1590.000	499498200.0	499504900.0	-6700.0
1595.000	499496900.0	499504900.0	-8000.0
1600.000	499495750.0	499504900.0	-9150.0
1605.000	499494750.0	499504950.0	-10200.0
1610.000	499494050.0	499504950.0	-10900.0
1615.000	499493500.0	499504950.0	-11450.0
1620.000	499493100.0	499504950.0	-11850.0
1625.000	499492900.0	499504950.0	-12050.0
1630.000	499492850.0	499504950.0	-12100.0
1635.000	499492850.0	499504950.0	-12100.0
1640.000	499492900.0	499504950.0	-12050.0
1645.000	499493000.0	499504950.0	-11950.0
1650.000	499493100.0	499505000.0	-11900.0
1655.000	499493200.0	499505000.0	-11800.0
1660.000	499493300.0	499505000.0	-11700.0
1665.000	499493400.0	499505000.0	-11600.0
1670.000	499493450.0	499504950.0	-11500.0
1675.000	499493500.0	499504950.0	-11450.0
1680.000	499493500.0	499504950.0	-11450.0
1685.000	499493500.0	499504950.0	-11450.0
1690.000	499493450.0	499504900.0	-11450.0
1695.000	499493450.0	499504900.0	-11450.0
1700.000	499493400.0	499504900.0	-11500.0
1705.000	499493300.0	499504900.0	-11600.0
1710.000	499493250.0	499504900.0	-11650.0
1715.000	499493150.0	499504900.0	-11750.0
1720.000	499493000.0	499504900.0	-11900.0
1725.000	499492950.0	499504900.0	-11950.0
1730.000	499492850.0	499504900.0	-12050.0
1735.000	499492800.0	499504900.0	-12100.0
1740.000	499492750.0	499504900.0	-12150.0
1745.000	499492850.0	499504850.0	-12000.0
