# Config: example.ini
# Date: Tue Jul  7 11:18:29 2015
# Center: 702493550.0
# Span: 150000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
1095.000	702479000.0	702502025.0	-23025.0
1100.000	702480125.0	702502025.0	-21900.0
1105.000	702480125.0	702502025.0	-21900.0
1110.000	702481400.0	702502025.0	-20625.0
1115.000	702482300.0	702501950.0	-19650.0
1120.000	702483500.0	702502025.0	-18525.0
1125.000	702484700.0	702502025.0	-17325.0
1130.000	702486350.0	702501800.0	-15450.0
1135.000	702487700.0	702501875.0	-14175.0
1140.000	702489275.0	702501800.0	-12525.0
1145.000	702490775.0	702501800.0	-11025.0
1150.000	702492125.0	702501800.0	-9675.0
1155.000	702493625.0	702501800.0	-8175.0
1160.000	702494750.0	702501800.0	-7050.0
1165.000	702496025.0	702501500.0	-5475.0
1170.000	702497225.0	702501500.0	-4275.0
1175.000	702498050.0	702501500.0	-3450.0
1180.000	702499175.0	702501500.0	-2325.0
1185.000	702499400.0	702501500.0	-2100.0
1190.000	702499700.0	702501275.0	-1575.0
1195.000	702500675.0	702501275.0	-600.0
1200.000	702500675.0	702501275.0	-600.0
1205.000	702500675.0	702501050.0	-375.0
1210.000	702500675.0	702500900.0	-225.0
1215.000	702500675.0	702500675.0	0.0
1220.000	702500675.0	702500675.0	0.0
1225.000	702500900.0	702500675.0	225.0
1230.000	702500900.0	702500900.0	0.0
1235.000	702500675.0	702500675.0	0.0
1240.000	702500675.0	702500900.0	-225.0
1245.000	702500675.0	702500675.0	0.0
1250.000	702500675.0	702500900.0	-225.0
1255.000	702500600.0	702500675.0	-75.0
1260.000	702500675.0	702500675.0	0.0
1265.000	702500675.0	702500675.0	0.0
1270.000	702500300.0	702500675.0	-375.0
1275.000	702499925.0	702500900.0	-975.0
1280.000	702499775.0	702500675.0	-900.0
1285.000	702499550.0	702500675.0	-1125.0
1290.000	702499175.0	702500675.0	-1500.0
1295.000	702498650.0	702500450.0	-1800.0
1300.000	702497975.0	702500675.0	-2700.0
1305.000	702497150.0	702500675.0	-3525.0
1310.000	702496700.0	702500675.0	-3975.0
1315.000	702495725.0	702500675.0	-4950.0
1320.000	702495200.0	702500675.0	-5475.0
1325.000	702494075.0	702500675.0	-6600.0
1330.000	702493475.0	702500675.0	-7200.0
1335.000	702492575.0	702500675.0	-8100.0
1340.000	702491675.0	702500300.0	-8625.0
1345.000	702491150.0	702500675.0	-9525.0
1350.000	702490250.0	702500300.0	-10050.0
1355.000	702489875.0	702500300.0	-10425.0
1360.000	702489125.0	702500300.0	-11175.0
1365.000	702488825.0	702500375.0	-11550.0
1370.000	702488450.0	702500450.0	-12000.0
1375.000	702487925.0	702500450.0	-12525.0
1380.000	702487925.0	702500300.0	-12375.0
1385.000	702487700.0	702500300.0	-12600.0
1390.000	702487925.0	702500075.0	-12150.0
1395.000	702488375.0	702500300.0	-11925.0
1400.000	702488825.0	702500075.0	-11250.0
1405.000	702488825.0	702500300.0	-11475.0
1410.000	702489275.0	702500300.0	-11025.0
1415.000	702489875.0	702500300.0	-10425.0
1420.000	702490400.0	702500150.0	-9750.0
1425.000	702491150.0	702500150.0	-9000.0
1430.000	702491825.0	702500300.0	-8475.0
1435.000	702492650.0	702500075.0	-7425.0
1440.000	702493475.0	702500075.0	-6600.0
1445.000	702494075.0	702500075.0	-6000.0
1450.000	702495275.0	702500075.0	-4800.0
1455.000	702495875.0	702500075.0	-4200.0
1460.000	702496700.0	702500300.0	-3600.0
1465.000	702497150.0	702500300.0	-3150.0
1470.000	702497600.0	702500375.0	-2775.0
1475.000	702498350.0	702500075.0	-1725.0
1480.000	702498650.0	702500075.0	-1425.0
1485.000	702499400.0	702500300.0	-900.0
1490.000	702499400.0	702500075.0	-675.0
1495.000	702499700.0	702500075.0	-375.0
1500.000	702499700.0	702500075.0	-375.0
1505.000	702499700.0	702500075.0	-375.0
1510.000	702499925.0	702500300.0	-375.0
1515.000	702500300.0	702500075.0	225.0
1520.000	702499925.0	702500300.0	-375.0
1525.000	702500300.0	702500150.0	150.0
1530.000	702500150.0	702500300.0	-150.0
1535.000	702500300.0	702500300.0	0.0
1540.000	702500300.0	702500000.0	300.0
1545.000	702500300.0	702500300.0	0.0
1550.000	702500300.0	702500300.0	0.0
1555.000	702500075.0	702500300.0	-225.0
1560.000	702500300.0	702500300.0	0.0
1565.000	702500300.0	702500300.0	0.0
1570.000	702500300.0	702500300.0	0.0
1575.000	702500075.0	702500300.0	-225.0
1580.000	702500075.0	702500300.0	-225.0
1585.000	702500075.0	702500300.0	-225.0
1590.000	702499700.0	702500450.0	-750.0
1595.000	702499700.0	702500300.0	-600.0
1600.000	702499700.0	702500300.0	-600.0
1605.000	702499400.0	702500600.0	-1200.0
1610.000	702499100.0	702500600.0	-1500.0
1615.000	702499175.0	702500525.0	-1350.0
1620.000	702498650.0	702500375.0	-1725.0
1625.000	702498650.0	702500300.0	-1650.0
1630.000	702498275.0	702500450.0	-2175.0
1635.000	702498050.0	702500300.0	-2250.0
1640.000	702498050.0	702500450.0	-2400.0
1645.000	702497675.0	702500675.0	-3000.0
1650.000	702497600.0	702500675.0	-3075.0
