# Config: example.ini
# Date: Wed Jun 24 16:02:51 2015
# Center: 1459920750.0
# Span: 200000.0
# Points: 2001
# P	f	f_ref	freq-t_ref
655.000	1459930450.0	1459930650.0	-200.0
660.000	1459930450.0	1459930450.0	0.0
665.000	1459930150.0	1459930150.0	0.0
670.000	1459930150.0	1459930150.0	0.0
675.000	1459929850.0	1459929750.0	100.0
680.000	1459929750.0	1459929750.0	0.0
685.000	1459929750.0	1459929550.0	200.0
690.000	1459929750.0	1459929550.0	200.0
695.000	1459929350.0	1459929150.0	200.0
700.000	1459929350.0	1459929250.0	100.0
705.000	1459929150.0	1459929250.0	-100.0
710.000	1459928950.0	1459928750.0	200.0
715.000	1459928750.0	1459928650.0	100.0
720.000	1459928650.0	1459928650.0	0.0
725.000	1459928750.0	1459928450.0	300.0
730.000	1459928450.0	1459928450.0	0.0
735.000	1459928150.0	1459928050.0	100.0
740.000	1459928150.0	1459928150.0	0.0
745.000	1459928050.0	1459927950.0	100.0
750.000	1459927750.0	1459927750.0	0.0
755.000	1459927450.0	1459927750.0	-300.0
760.000	1459927450.0	1459927450.0	0.0
765.000	1459927450.0	1459927450.0	0.0
770.000	1459927450.0	1459927050.0	400.0
775.000	1459927050.0	1459926750.0	300.0
780.000	1459926750.0	1459926750.0	0.0
785.000	1459926750.0	1459926750.0	0.0
790.000	1459926750.0	1459926750.0	0.0
795.000	1459926750.0	1459926450.0	300.0
800.000	1459926450.0	1459926450.0	0.0
805.000	1459926450.0	1459926450.0	0.0
810.000	1459926450.0	1459926450.0	0.0
815.000	1459926450.0	1459926450.0	0.0
820.000	1459926450.0	1459925850.0	600.0
825.000	1459925850.0	1459926050.0	-200.0
830.000	1459926050.0	1459925750.0	300.0
835.000	1459925850.0	1459925750.0	100.0
840.000	1459925850.0	1459925750.0	100.0
845.000	1459925850.0	1459925850.0	0.0
850.000	1459925850.0	1459925750.0	100.0
855.000	1459925850.0	1459925850.0	0.0
860.000	1459925750.0	1459925550.0	200.0
865.000	1459925350.0	1459925350.0	0.0
870.000	1459925550.0	1459925150.0	400.0
