3.000000000000000000e+01	5.000000000000000000e-01	3.262319972921584963e+02	4.078294937507552049e+02
3.500000000000000000e+01	5.000000000000000000e-01	3.262319972921584963e+02	4.078294937507552049e+02
4.000000000000000000e+01	5.000000000000000000e-01	0.000000000000000000e+00	5.158180785345521144e+02
4.500000000000000000e+01	5.000000000000000000e-01	5.650503943646908738e+02	2.356428180117728743e+02
5.000000000000000000e+01	5.000000000000000000e-01	4.613617150506333928e+02	2.884627704520281668e+02
5.500000000000000000e+01	5.000000000000000000e-01	0.000000000000000000e+00	5.158180785345521144e+02
6.000000000000000000e+01	5.000000000000000000e-01	4.613617150506333928e+02	2.884627704520281668e+02
6.500000000000000000e+01	5.000000000000000000e-01	1.031636157069104229e+03	1.301975977876757042e+02
7.000000000000000000e+01	5.000000000000000000e-01	1.220648362470221400e+03	1.110362712681596093e+02
7.500000000000000000e+01	5.000000000000000000e-01	1.345088983291784189e+03	1.016344980923660870e+02
8.000000000000000000e+01	5.000000000000000000e-01	1.816382888538140378e+03	7.976799912244412383e+01
8.500000000000000000e+01	5.000000000000000000e-01	2.212613056689448058e+03	7.139279679622499941e+01
9.000000000000000000e+01	5.000000000000000000e-01	2.729452715107217955e+03	6.804876254270648417e+01
9.500000000000000000e+01	5.000000000000000000e-01	3.278590996416040070e+03	7.000100129600862431e+01
1.000000000000000000e+02	5.000000000000000000e-01	3.860029047560695290e+03	7.548412791479283612e+01
1.050000000000000000e+02	5.000000000000000000e-01	4.520403154917526990e+03	8.397212252586673742e+01
1.100000000000000000e+02	5.000000000000000000e-01	5.106338456665555896e+03	9.258148229385136574e+01
1.150000000000000000e+02	5.000000000000000000e-01	5.734635181219843616e+03	1.024328355148689695e+02
1.200000000000000000e+02	5.000000000000000000e-01	6.258214786108013868e+03	1.109363215608184703e+02
1.250000000000000000e+02	5.000000000000000000e-01	6.733352555776384179e+03	1.188014827743467521e+02
1.300000000000000000e+02	5.000000000000000000e-01	7.080061148249763392e+03	1.246039944424528869e+02
1.350000000000000000e+02	5.000000000000000000e-01	7.367355780005996166e+03	1.294431427451799550e+02
1.400000000000000000e+02	5.000000000000000000e-01	7.594972370128752118e+03	1.332934524358123269e+02
1.450000000000000000e+02	5.000000000000000000e-01	7.740709201373024371e+03	1.357652664914043044e+02
1.500000000000000000e+02	5.000000000000000000e-01	7.843149155860767678e+03	1.375054973688328346e+02
1.550000000000000000e+02	5.000000000000000000e-01	7.876999762686655231e+03	1.380810180064164285e+02
1.600000000000000000e+02	5.000000000000000000e-01	7.924147681218860271e+03	1.388829932384592212e+02
1.650000000000000000e+02	5.000000000000000000e-01	7.924147681218860271e+03	1.388829932384592212e+02
1.700000000000000000e+02	5.000000000000000000e-01	7.917429453914256555e+03	1.387686913666755402e+02
1.750000000000000000e+02	5.000000000000000000e-01	7.883752442677462568e+03	1.381958528653440510e+02
1.800000000000000000e+02	5.000000000000000000e-01	7.883752442677462568e+03	1.381958528653440510e+02
1.850000000000000000e+02	5.000000000000000000e-01	7.863477006340844127e+03	1.378510795989994620e+02
1.900000000000000000e+02	5.000000000000000000e-01	7.849930954927992389e+03	1.376207816531102992e+02
1.950000000000000000e+02	5.000000000000000000e-01	7.836361487643499458e+03	1.373901226174399426e+02
2.000000000000000000e+02	5.000000000000000000e-01	7.836361487643499458e+03	1.373901226174399426e+02
2.050000000000000000e+02	5.000000000000000000e-01	7.836361487643499458e+03	1.373901226174399426e+02
2.100000000000000000e+02	5.000000000000000000e-01	7.836361487643499458e+03	1.373901226174399426e+02
2.150000000000000000e+02	5.000000000000000000e-01	7.856706900043677706e+03	1.377359756650940312e+02
2.200000000000000000e+02	5.000000000000000000e-01	7.876999762686655231e+03	1.380810180064164285e+02
2.250000000000000000e+02	5.000000000000000000e-01	7.897240480670277975e+03	1.384252548526844748e+02
2.300000000000000000e+02	5.000000000000000000e-01	7.944268274796486367e+03	1.392253705907700123e+02
2.350000000000000000e+02	5.000000000000000000e-01	7.964338037157239341e+03	1.395669594712619244e+02
2.400000000000000000e+02	5.000000000000000000e-01	7.991019311348118208e+03	1.400211934431419252e+02
2.450000000000000000e+02	5.000000000000000000e-01	8.037498419703681066e+03	1.408127865934851286e+02
2.500000000000000000e+02	5.000000000000000000e-01	8.063937630647206788e+03	1.412632503339018228e+02
2.550000000000000000e+02	5.000000000000000000e-01	8.109998848542994892e+03	1.420483212055421234e+02
2.600000000000000000e+02	5.000000000000000000e-01	8.142740196251803354e+03	1.426065887625809978e+02
2.650000000000000000e+02	5.000000000000000000e-01	8.155799932303963033e+03	1.428293186773410071e+02
2.700000000000000000e+02	5.000000000000000000e-01	8.155799932303963033e+03	1.428293186773410071e+02
2.750000000000000000e+02	5.000000000000000000e-01	8.096865238550919457e+03	1.418244334839743317e+02
2.800000000000000000e+02	5.000000000000000000e-01	8.010971949926565685e+03	1.403609619374588533e+02
2.850000000000000000e+02	5.000000000000000000e-01	7.883752442677462568e+03	1.381958528653440510e+02
2.900000000000000000e+02	5.000000000000000000e-01	7.685516274900675853e+03	1.348285877934678467e+02
2.950000000000000000e+02	5.000000000000000000e-01	7.396190942195630669e+03	1.299301669143036975e+02
3.000000000000000000e+02	5.000000000000000000e-01	7.034820677644340321e+03	1.238443510274601636e+02
3.050000000000000000e+02	5.000000000000000000e-01	6.557181992832080141e+03	1.158720307568971037e+02
3.100000000000000000e+02	5.000000000000000000e-01	5.997702295658234107e+03	1.066795965939941340e+02
3.150000000000000000e+02	5.000000000000000000e-01	5.370456465842506077e+03	9.666329101024811621e+01
3.200000000000000000e+02	5.000000000000000000e-01	4.727550779422522282e+03	8.693067905900696246e+01
3.250000000000000000e+02	5.000000000000000000e-01	4.008805897601163451e+03	7.723785150442760994e+01
3.300000000000000000e+02	5.000000000000000000e-01	3.310893165581575431e+03	7.023246621008856039e+01
3.350000000000000000e+02	5.000000000000000000e-01	2.748879669986191857e+03	6.803961658583588701e+01
3.400000000000000000e+02	5.000000000000000000e-01	2.212613056689448058e+03	7.139279679622499941e+01
3.450000000000000000e+02	5.000000000000000000e-01	1.726257469093896589e+03	8.271054390838064307e+01
3.500000000000000000e+02	5.000000000000000000e-01	1.263491092512512978e+03	1.075611373106947326e+02
3.550000000000000000e+02	5.000000000000000000e-01	8.631287345469482943e+02	1.548599359718990343e+02
3.600000000000000000e+02	5.000000000000000000e-01	6.524639945843169926e+02	2.042107462136884237e+02
3.650000000000000000e+02	5.000000000000000000e-01	0.000000000000000000e+00	5.158180785345521144e+02
3.700000000000000000e+02	5.000000000000000000e-01	0.000000000000000000e+00	5.158180785345521144e+02
3.750000000000000000e+02	5.000000000000000000e-01	0.000000000000000000e+00	5.158180785345521144e+02
3.800000000000000000e+02	5.000000000000000000e-01	4.613617150506333928e+02	2.884627704520281668e+02
3.850000000000000000e+02	5.000000000000000000e-01	3.262319972921584963e+02	4.078294937507552049e+02
3.900000000000000000e+02	5.000000000000000000e-01	6.524639945843169926e+02	2.042107462136884237e+02
3.950000000000000000e+02	5.000000000000000000e-01	9.786959918764755457e+02	1.369923220309605369e+02
4.000000000000000000e+02	5.000000000000000000e-01	1.176246193933906852e+03	1.149370912929239665e+02
4.050000000000000000e+02	5.000000000000000000e-01	1.345088983291784189e+03	1.016344980923660870e+02
4.100000000000000000e+02	5.000000000000000000e-01	1.598203862269623642e+03	8.776111284760284548e+01
4.150000000000000000e+02	5.000000000000000000e-01	1.786846238968794978e+03	8.068164837928085831e+01
4.200000000000000000e+02	5.000000000000000000e-01	1.930014523780347645e+03	7.667288726745151450e+01
4.250000000000000000e+02	5.000000000000000000e-01	2.163978259252657153e+03	7.208899360236853227e+01
4.300000000000000000e+02	5.000000000000000000e-01	2.283623981045109758e+03	7.051414918810124277e+01
4.350000000000000000e+02	5.000000000000000000e-01	2.329762459762534945e+03	7.002561761845488775e+01
4.400000000000000000e+02	5.000000000000000000e-01	2.441296724940442800e+03	6.909074935846383880e+01
4.450000000000000000e+02	5.000000000000000000e-01	2.441296724940442800e+03	6.909074935846383880e+01
4.500000000000000000e+02	5.000000000000000000e-01	2.505835518819346817e+03	6.869631288186039342e+01
4.550000000000000000e+02	5.000000000000000000e-01	2.568753315433055832e+03	6.840648582689864554e+01
4.600000000000000000e+02	5.000000000000000000e-01	2.568753315433055832e+03	6.840648582689863133e+01
4.650000000000000000e+02	5.000000000000000000e-01	2.484508871249888216e+03	6.881543389962575930e+01
4.700000000000000000e+02	5.000000000000000000e-01	2.547953351121461310e+03	6.849235123838764139e+01
4.750000000000000000e+02	5.000000000000000000e-01	2.505835518819346817e+03	6.869631288186040763e+01
4.800000000000000000e+02	5.000000000000000000e-01	2.352492387867813704e+03	6.980757212113405785e+01
4.850000000000000000e+02	5.000000000000000000e-01	2.441296724940442800e+03	6.909074935846383880e+01
4.900000000000000000e+02	5.000000000000000000e-01	2.375004789686378444e+03	6.960584271839640280e+01
4.950000000000000000e+02	5.000000000000000000e-01	2.352492387867813704e+03	6.980757212113404364e+01
5.000000000000000000e+02	5.000000000000000000e-01	2.397305793404435462e+03	6.941962483238479820e+01
5.050000000000000000e+02	5.000000000000000000e-01	2.352492387867813704e+03	6.980757212113404364e+01
5.100000000000000000e+02	5.000000000000000000e-01	2.352492387867813704e+03	6.980757212113405785e+01
5.150000000000000000e+02	5.000000000000000000e-01	2.375004789686378444e+03	6.960584271839640280e+01
5.200000000000000000e+02	5.000000000000000000e-01	2.352492387867813704e+03	6.980757212113404364e+01
5.250000000000000000e+02	5.000000000000000000e-01	2.352492387867813704e+03	6.980757212113404364e+01
5.300000000000000000e+02	5.000000000000000000e-01	2.352492387867813704e+03	6.980757212113405785e+01
5.350000000000000000e+02	5.000000000000000000e-01	2.352492387867813704e+03	6.980757212113404364e+01
5.400000000000000000e+02	5.000000000000000000e-01	2.352492387867813704e+03	6.980757212113405785e+01
5.450000000000000000e+02	5.000000000000000000e-01	2.306808575253166964e+03	7.026083763721931064e+01
5.500000000000000000e+02	5.000000000000000000e-01	2.352492387867813704e+03	6.980757212113405785e+01
5.550000000000000000e+02	5.000000000000000000e-01	2.306808575253166964e+03	7.026083763721931064e+01
5.600000000000000000e+02	5.000000000000000000e-01	2.306808575253166964e+03	7.026083763721931064e+01
5.650000000000000000e+02	5.000000000000000000e-01	2.212613056689448058e+03	7.139279679622499941e+01
